Unnamed: 0,brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
778463,13014,Surly Brewing Company,1298787088,5.0,4.5,4.5,hopsbreath,American Brown Ale,5.0,5.0,Bender,5.1,28165
781691,13014,Surly Brewing Company,1242091341,5.0,4.0,3.5,br3wmeister,English Bitter,4.5,4.0,Bitter Brewer,4.0,36672
320403,665,Smithwick's Brewery / Irish Ale Breweries Ltd,1119449055,3.0,3.0,3.5,Brent,Irish Red Ale,3.0,3.0,Smithwick's Ale,4.5,1822
1536831,212,Brouwerij Van Honsebrouck N.V.,1276091983,3.0,2.0,3.0,mmahut,Lambic - Fruit,2.5,3.0,St. Louis Pêche,3.5,5794
323697,447,Pabst Brewing Company,1127665956,1.5,2.5,3.0,Enola,American Adjunct Lager,2.0,2.0,Pabst Blue Ribbon (PBR),4.74,1331
1136764,863,Russian River Brewing Company,1234313211,4.0,5.0,5.0,rhinos00,American Double / Imperial IPA,5.0,5.0,Pliny The Younger,11.0,21690
67924,339,Flying Fish Brewing Company,1256147526,4.5,3.5,3.5,drtth,English India Pale Ale (IPA),3.5,4.0,HopFish IPA,6.2,21538
812121,99,Matt Brewing Company,1024228022,3.5,3.0,3.5,Bierman9,German Pilsener,3.5,4.0,Saranac Adirondack Lager,5.5,903
704076,24095,Columbia River Brewing Co.,1325095825,3.5,3.0,3.5,MsRif,Scotch Ale / Wee Heavy,4.0,3.5,Wee Heavy Scottish Ale,10.0,76745
942411,287,"Bell's Brewery, Inc.",1313467515,4.0,4.0,4.0,Goblinmunkey7,Russian Imperial Stout,4.0,4.0,Bell's Expedition Stout,10.5,1444
899198,147,Stone Brewing Co.,1250485664,4.5,3.5,4.0,SRossman,American Porter,4.0,4.5,Stone Smoked Porter,5.9,90
1425612,385,Midnight Sun Brewing Co.,1242794744,3.5,3.5,3.5,ClockworkOrange,American IPA,4.0,4.0,Sockeye Red IPA,5.7,1089
403284,694,Tröegs Brewing Company,1242958999,4.0,3.5,4.0,sgoodship,Belgian Strong Dark Ale,3.5,3.5,Tröegs Mad Elf,11.0,7531
232162,158,Great Divide Brewing Company,1313020790,3.5,4.5,4.0,claspada,American Double / Imperial Stout,2.5,3.5,Chocolate Oak Aged Yeti,9.5,50176
725076,10607,Sixpoint Brewery,1322792037,4.0,5.0,5.0,JohnnyChicago,American Stout,4.0,4.0,Diesel,6.3,23452
850644,417,August Schell Brewing Company,1289614362,4.5,3.5,3.5,nrmiller,Munich Dunkel Lager,4.0,4.0,Schell's Dark,4.8,1964
68992,22035,The Big Cheese Pizza Co.,1301872904,3.0,3.5,3.0,womencantsail,Cream Ale,3.5,3.5,Orange Cream Ale,5.5,59799
1454413,2681,Oskar Blues Grill & Brew,1237050444,4.0,4.0,4.0,Gambrinus1184,American Pale Ale (APA),4.0,4.0,Dale's Pale Ale,6.5,6518
862506,9790,The Duck-Rabbit Craft Brewery,1272245474,4.0,4.0,4.0,kiddynamite920,English Barleywine,3.5,3.5,Duck-Rabbit Barleywine Ale,11.0,34284
520409,113,Samuel Smith Old Brewery (Tadcaster),1111246855,4.0,4.0,3.5,horndecker,Euro Pale Lager,4.0,4.5,Samuel Smith's Pure Brewed Lager Beer,5.0,574
42876,20058,The Hartford Better Beer Co.,1256082114,4.0,3.5,4.0,Billolick,English India Pale Ale (IPA),4.0,4.0,Arch IPA,,53549
1474242,354,Carolina Beer Company,1027466511,4.5,4.0,4.0,Murph,American IPA,4.0,4.0,Cottonwood Endo India Pale Ale,5.9,5049
996311,15237,De Struise Brouwers,1293266169,4.0,3.5,3.5,onix1agr,Belgian Strong Pale Ale,3.5,4.0,Struise Tsjeeses,10.0,34310
173389,94,Long Trail Brewing Co.,1225809216,4.0,3.5,3.5,brdc,Altbier,4.0,4.0,Double Bag,7.2,273
736179,256,Lost Coast Brewery and Cafe,1112989574,3.5,3.5,3.5,malthead,English Brown Ale,4.0,3.5,Downtown Brown,5.0,717
52728,394,Stoudts Brewing Co.,1324073104,4.0,4.0,3.5,jniagar1,Tripel,3.5,4.0,Stoudt's Triple (Belgian Abbey-Style Ale),9.0,20746
1228977,15793,Union Barrel Works,1192327486,4.0,3.5,4.0,BeerIsland,Märzen / Oktoberfest,4.0,4.0,Octoberfest,,39070
1068491,216,Brouwerij Rodenbach N.V.,1264011620,4.5,4.0,4.5,BillyBoysPie,Flanders Red Ale,5.0,4.5,Rodenbach Grand Cru,6.0,673
423138,73,Great Lakes Brewing Company,1228353587,4.5,4.0,4.5,whoneeds8,American Porter,4.5,4.5,Great Lakes Edmund Fitzgerald Porter,5.8,226
1369559,220,Lagunitas Brewing Company,1255793515,4.5,3.5,4.0,johnmichaelsen,American Amber / Red Ale,4.5,4.5,Lagunitas Lucky 13 Mondo Large Red Ale,8.9,35397
1249987,6143,Private Landbrauerei Scheuerer,1325987168,3.5,3.0,2.5,Crowls,Munich Helles Lager,3.5,3.5,Moosbacher Lager,5.0,30149
1409762,664,Wells & Young's Ltd,1058176719,3.0,3.5,3.5,xgrigorix,Milk / Sweet Stout,3.0,3.0,Young's Double Chocolate Stout,5.2,73
157237,3818,Southern Tier Brewing Company,1220063443,4.5,4.0,4.5,spointon,American Double / Imperial Stout,4.0,4.5,Jahva (Imperial Coffee Stout),10.4,28578
1421675,738,Brasserie Fantôme,1272643192,4.5,5.0,4.5,JoeQuinn1,Saison / Farmhouse Ale,3.5,4.5,Fantôme Pissenlit,8.0,5051
255095,1141,Brasserie Dieu Du Ciel,1233522311,4.0,4.5,3.5,zeff80,American Barleywine,3.5,4.5,Solstice D'hiver,9.8,14735
1533109,45,Brooklyn Brewery,1313544620,3.0,4.5,4.5,Tballz420,American Brown Ale,3.0,3.0,Brooklyn Brown Ale,5.6,146
892788,147,Stone Brewing Co.,1250128163,4.0,4.0,4.5,rayjay,American Strong Ale,4.0,4.0,Double Bastard Ale,10.5,1056
1496373,403,"Pyramid Breweries, Inc.",1061147866,4.0,3.5,3.0,oberon,Fruit / Vegetable Beer,3.0,3.5,Audacious Apricot Ale,5.1,25649
1117305,141,Smuttynose Brewing Company,1139961841,4.0,4.0,4.5,edchicma,Doppelbock,4.0,4.0,Smuttynose S'muttonator (Big Beer Series),8.5,21296
940545,287,"Bell's Brewery, Inc.",1315275156,4.0,4.0,4.0,mentaltraveller,American Stout,5.0,4.5,Bell's Kalamazoo Stout,6.0,1117
12116,9020,Yazoo Brewing Company,1220878782,4.0,3.5,4.0,MMAJYK,American Pale Ale (APA),3.5,4.0,Pale Ale,5.8,25656
571439,9897,Jolly Pumpkin Artisan Ales,1213471571,4.5,3.5,4.0,halfP1NT,Saison / Farmhouse Ale,4.0,4.0,Bam Noire,4.3,38459
974056,1590,Diamond Knot Brewery,1269786190,4.0,4.0,4.0,barleywinefiend,American IPA,4.0,4.0,Diamond Knot India Pale Ale,6.2,5519
617608,10097,Harpoon Brewery,1255104408,3.5,4.0,3.5,ImusBeer,American Double / Imperial IPA,2.5,4.0,Harpoon Leviathan - Imperial IPA,10.0,44755
1526729,45,Brooklyn Brewery,1275279966,4.0,3.5,4.5,SteveS1,American Amber / Red Lager,3.0,3.5,Brooklyn Lager,5.2,148
1044179,726,Dortmunder Actien Brauerei / DAB,1317581259,4.0,3.5,3.5,morimech,Dortmunder / Export Lager,3.0,4.0,DAB Original,5.0,2831
655907,57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1158134497,3.0,2.5,2.5,goschool,American Adjunct Lager,3.0,3.0,Dos Equis Special Lager,5.0,1907
1307397,29,Anheuser-Busch,1201392332,4.0,2.5,2.5,howsyournipples,Winter Warmer,4.0,4.0,Winter's Bourbon Cask Ale,6.0,27354
90496,140,Sierra Nevada Brewing Co.,1153588786,4.5,4.0,4.5,MiScusi,American Pale Ale (APA),4.0,4.5,Sierra Nevada Pale Ale,5.6,276
1325318,20,Wachusett Brewing Company,1316975461,4.0,3.5,4.0,KenC,American Pale Ale (APA),3.5,4.0,Wachusett Country Pale Ale,5.0,2415
120398,302,Genesee Brewing Co. / Dundee Brewing Co.,1227211823,4.0,3.5,3.0,Domingo,American Amber / Red Lager,3.0,3.0,Dundee Original Honey Brown Lager,4.5,832
207502,192,New Belgium Brewing,1123030073,4.0,4.5,4.0,Dithyramb,Tripel,4.0,4.0,Trippel Belgian Style Ale,7.8,1054
1472010,2669,Black Forest Brew Haus,1314493670,4.0,3.5,3.0,Gmann,American Pale Ale (APA),4.0,3.5,Black Forest Firefly Pale Tail Ale,5.3,72023
1518736,735,21st Amendment Brewery,1291522662,3.0,3.0,3.5,Gouxman,American Black Ale,3.0,2.5,Back In Black,6.8,46070
1369062,220,Lagunitas Brewing Company,1099971412,4.5,4.5,5.0,bultrey,American Double / Imperial Stout,5.0,4.5,Cappuccino Stout,8.8,20445
886976,147,Stone Brewing Co.,1326145657,4.5,5.0,4.0,rawla,American Black Ale,4.0,5.0,Stone Sublimely Self-Righteous Ale,8.7,38470
906701,142,Spaten-Franziskaner-Bräu,1284930890,4.5,2.5,3.0,mnrider,Märzen / Oktoberfest,4.0,3.5,Spaten Oktoberfestbier Ur-Märzen,5.9,582
1527328,45,Brooklyn Brewery,1167942004,2.5,3.5,4.0,builder53,American Amber / Red Lager,4.0,2.5,Brooklyn Lager,5.2,148
279765,15280,Atwater Block Brewery,1267505229,1.0,1.5,2.0,Bighuge,American IPA,1.5,1.5,Atwater Salvation IPA,6.0,27243
912002,9877,Rush River Brewing Company,1225346039,2.0,3.0,3.0,cokes,American Pale Wheat Ale,2.5,2.0,Small Axe Golden Ale,,19345
96663,140,Sierra Nevada Brewing Co.,1191722596,4.5,4.0,4.0,Brad007,American IPA,4.5,4.5,Northern Hemisphere Harvest Wet Hop Ale,6.7,6549
574961,13029,Thornbridge Brewery,1297911859,5.0,5.0,5.0,hophopandaway,English India Pale Ale (IPA),5.0,5.0,Jaipur IPA,5.9,27952
1261301,112,North Coast Brewing Co.,1091196424,4.0,4.5,3.0,Crosling,German Pilsener,3.0,3.5,Scrimshaw Pilsner,4.4,409
1357848,220,Lagunitas Brewing Company,1154625419,5.0,4.5,4.5,LeeMarvin,Czech Pilsener,4.5,4.5,Lagunitas PILS (Czech Style Pilsner),6.2,19589
426969,176,Würzburger Hofbräu AG,1086826800,4.5,3.5,4.5,gentlebubbles,Hefeweizen,4.0,3.5,Julius Echter Hefe-Weissbier Hell,4.9,613
707423,1471,Dark Horse Brewing Company,1312161666,4.5,5.0,4.5,MBrausen,American Stout,4.5,4.5,Dark Horse Tres Blueberry Stout,7.5,6227
376640,22,Unibroue,1151370530,4.0,4.0,4.0,LittleWolf,Belgian Strong Dark Ale,3.5,4.0,Trois Pistoles,9.0,30
54852,81,Heineken Nederland B.V.,1244170116,4.0,2.0,2.5,wcudwight,Light Lager,2.5,3.0,Heineken Premium Light Lager,3.3,22478
682450,741,"Lakefront Brewery, Inc.",1238110496,4.0,3.5,4.5,ckeegan04,Irish Dry Stout,3.0,3.5,Snake Chaser,5.0,15884
518857,113,Samuel Smith Old Brewery (Tadcaster),1263831296,4.5,4.0,4.5,Lunch,Oatmeal Stout,4.5,4.0,Samuel Smith's Oatmeal Stout,5.0,571
469591,392,Weyerbacher Brewing Co.,1233285868,4.5,3.5,4.5,maximum12,Fruit / Vegetable Beer,5.0,4.5,Raspberry Imperial Stout,8.0,1639
1334248,26,Three Floyds Brewing Co. & Brewpub,1146338196,5.0,5.0,4.0,mcallister,American Double / Imperial IPA,5.0,5.0,Dreadnaught IPA,9.5,1558
1110015,1464,Elevator Brewery & Draught Haus,1053886181,3.5,3.5,4.0,AtLagerHeads,Vienna Lager,3.5,3.5,Elevator Vienna-Style Amber Lager,,6989
1348903,450,Yards Brewing Co.,1322105645,3.5,4.0,4.0,JunkYardJake,Extra Special / Strong Bitter (ESB),4.0,3.5,Extra Special Ale (ESA),6.3,1336
312352,35,Boston Beer Company (Samuel Adams),1265222868,4.0,4.5,4.0,MorningBeer,Milk / Sweet Stout,4.5,4.0,Samuel Adams Cream Stout,4.9,1879
1072438,2137,Breckenridge Brewery,1184029140,4.0,4.0,3.0,sullysbeer,American Brown Ale,4.0,4.0,Mighty Brown (471 Series),7.5,27938
275532,83,Brouwerij van Hoegaarden,1115513021,4.0,3.5,5.0,marcobrau,Witbier,4.5,3.5,Hoegaarden Original White Ale,4.9,248
1283964,335,New Holland Brewing Company,1126111325,4.0,4.0,4.0,jpm30,Wheatwine,4.0,4.0,New Holland Pilgrim's Dole,11.4,14954
1262498,112,North Coast Brewing Co.,1308969199,3.5,4.0,3.5,Bierlerner,Belgian Strong Dark Ale,3.5,3.5,Brother Thelonious,9.4,30282
1240596,209,Guinness Ltd.,1265065077,3.0,3.0,3.5,deaconoflove,Irish Red Ale,3.0,3.0,Smithwick's,4.5,29602
40328,568,Browar Okocim S.A. (Carlsberg),1260233583,3.0,3.5,3.5,Travlr,Euro Pale Lager,3.0,3.0,O.K. Beer,5.6,1525
387811,3185,The Tap Brewing Company,1263169414,4.5,3.5,3.5,smcolw,Russian Imperial Stout,4.0,4.5,Joshua Norton Imperial Stout,9.3,45697
546594,583,Saint Louis Brewery / Schlafly Tap Room,1207038232,4.0,3.0,4.5,Dertbert,American Pale Wheat Ale,3.5,3.0,Schlafly Hefeweizen,4.4,6745
