Unnamed: 0,brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
423796,697,Kiuchi Brewery,1269116136,3.0,4.0,3.5,BeerNemesis,Belgian Strong Dark Ale,4.0,4.0,Hitachino Nest Extra High (XH),8.0,7728
1231514,46,Broughton Ales Ltd,1072738135,4.0,3.0,3.5,kmo1030,Extra Special / Strong Bitter (ESB),3.5,3.5,Merlin's Ale,4.2,150
19925,1199,Founders Brewing Company,1297217396,4.5,4.5,4.5,twelvepack,Russian Imperial Stout,5.0,4.0,Founders Imperial Stout,10.5,21822
1016584,178,J.W. Lees & Co (Brewers) Ltd,1231720527,3.5,4.0,2.0,nickfl,English Barleywine,3.5,4.5,J.W. Lees Harvest Ale (Lagavulin Whisky Cask),11.5,25061
1440161,63,Deschutes Brewery,1247513719,4.5,4.5,4.5,PBoegel,American Double / Imperial Stout,4.5,5.0,The Abyss,11.0,34420
312613,35,Boston Beer Company (Samuel Adams),1228273804,4.0,3.5,4.0,GilGarp,Milk / Sweet Stout,4.0,4.0,Samuel Adams Cream Stout,4.9,1879
401982,694,Tröegs Brewing Company,1270011559,4.0,3.5,3.5,dasenebler,Doppelbock,4.0,4.0,Troegenator Double Bock,8.2,4109
516964,113,Samuel Smith Old Brewery (Tadcaster),1297125068,3.5,4.0,3.5,Blakaeris,English Strong Ale,3.5,3.5,Samuel Smith's Yorkshire Stingo,9.0,46749
707967,1471,Dark Horse Brewing Company,1258254793,4.5,4.5,4.0,drtth,Russian Imperial Stout,4.0,4.5,Plead The 5th Imperial Stout,12.0,45073
521551,113,Samuel Smith Old Brewery (Tadcaster),1140016222,4.0,3.5,4.5,musingmonkey,English Porter,4.5,3.5,"Samuel Smith's, The Famous Taddy Porter",5.0,572
793556,579,Kona Brewing Co.,1213744962,3.5,3.5,3.5,jasonjlewis,American Pale Lager,3.5,4.0,Longboard Island Lager,4.6,5328
1562139,413,Grand Teton Brewing Co.,1313717387,4.0,4.0,4.0,SFLpunk,American Black Ale,4.0,4.0,Trout Hop Black IPA,8.5,61413
1321815,28,Anchor Brewing Company,1143691005,3.0,3.0,4.5,sevineyes,American Porter,4.0,3.0,Anchor Porter,5.6,61
8048,765,Trafalgar Ales & Meads,1130798085,4.5,3.5,4.0,Derek,Hefeweizen,3.0,3.5,Granary Wheat Premium Ale,4.5,26686
301657,35,Boston Beer Company (Samuel Adams),1192590394,4.0,3.0,4.5,fitzy84,Schwarzbier,4.5,4.0,Samuel Adams Black Lager,4.9,21300
475250,392,Weyerbacher Brewing Co.,1142635083,4.5,4.5,4.5,johnfroy,Quadrupel (Quad),4.5,4.5,Quad,11.8,1635
213476,17310,Otway Estate Winery & Brewery,1257267012,3.5,3.5,3.5,DIM,Witbier,3.5,3.5,Prickly Moses Wheat Beer,4.3,43493
621610,10097,Harpoon Brewery,1081905198,4.5,3.5,3.0,scriabin,American IPA,2.5,3.5,Harpoon IPA,5.9,311
348602,306,Coors Brewing Company,1095127459,1.5,1.0,1.0,jvajda,Light Lager,1.5,1.0,Keystone Light,4.2,1341
1327612,26,Three Floyds Brewing Co. & Brewpub,1324863748,4.0,4.5,4.0,braski,American Pale Ale (APA),4.0,4.5,Zombie Dust,6.2,64228
553310,8818,Dale Bros. Brewery,1221889342,2.0,2.5,4.0,vurt,California Common / Steam Beer,2.0,2.5,Pomona Queen,,43821
1386197,17911,Brauerei Albert Egger AG,1216560863,4.0,4.0,3.5,atis,Munich Dunkel Lager,4.5,4.0,Albertus Dunkel,5.2,43662
1091838,337,Saint Arnold Brewing Company,1160007240,4.0,3.5,4.0,brendankeenan,Märzen / Oktoberfest,3.5,4.0,Saint Arnold Oktoberfest,6.0,1072
1291913,15711,HaandBryggeriet,1216714454,3.5,4.0,4.0,atsprings,Russian Imperial Stout,4.0,3.0,Dark Force,8.5,37298
1096950,418,Left Hand Brewing Company,1243185085,3.5,4.0,4.0,tigg924,Russian Imperial Stout,4.0,4.0,Left Hand Imperial Stout,10.4,2654
1304317,29,Anheuser-Busch,1140728602,1.0,1.0,1.0,BoozyCoug,Light Lager,1.0,1.0,Busch Light,4.1,1390
1051124,710,Jacob Leinenkugel Brewing Company,1150424188,3.5,3.5,4.0,BEERchitect,Kristalweizen,3.5,4.0,Leinenkugel's Honey Weiss,4.9,2958
261594,357,New England Brewing Co.,1293028564,4.5,4.0,3.5,ThreeDimesDown,Scotch Ale / Wee Heavy,4.5,4.5,Wet Willy Scotch Ale,10.0,41268
1454640,2681,Oskar Blues Grill & Brew,1215447626,4.0,4.5,3.5,Nipitato,American Pale Ale (APA),3.5,4.0,Dale's Pale Ale,6.5,6518
41295,13397,Mountaineer Brewing Co.,1204026367,4.0,3.5,3.5,jwc215,American Pale Ale (APA),3.5,3.5,Pale Ale,5.59,28951
90859,140,Sierra Nevada Brewing Co.,1109174366,4.5,4.5,3.0,paterlodie,American Pale Ale (APA),4.5,4.0,Sierra Nevada Pale Ale,5.6,276
238285,48,Brouwerij Van Steenberge N.V.,1122327600,3.0,3.5,4.5,DogFood11,Tripel,3.0,4.0,Bornem Triple,9.0,1672
427458,798,Castle Eden & Camerons Brewing Company Ltd,1116654908,3.5,3.5,4.0,wl0307,Fruit / Vegetable Beer,4.0,4.0,Challenge Ale,4.5,21309
1129994,105,Miller Brewing Co.,1210472239,1.5,2.0,1.5,ATLbeerDog,American Malt Liquor,1.5,1.5,Olde English 800,5.9,3350
182748,396,AleSmith Brewing Company,1202671666,4.5,4.5,4.0,mcallister,American Double / Imperial IPA,4.5,4.0,YuleSmith (Summer),8.5,7284
443519,1675,Birrificio Le Baladin,1045590255,3.5,3.5,3.0,Jason,Belgian Strong Pale Ale,4.5,4.0,Super Baladin,8.0,4774
879524,147,Stone Brewing Co.,1290833645,4.5,5.0,4.5,DeanMoriarty,American Porter,5.0,5.0,Kona Coffee Macadamia Coconut Porter,8.5,52828
660281,3120,Alpine Beer Company,1241305001,5.0,5.0,4.0,rhinos00,American IPA,4.5,4.5,Nelson,7.1,32286
1519990,45,Brooklyn Brewery,1160852835,3.5,3.5,3.5,TrickKnee,English Pale Ale,3.5,3.0,Brooklyn Ale / Pennant Ale '55,5.0,836
252029,1141,Brasserie Dieu Du Ciel,1242960946,4.0,4.0,3.5,gford217,Quadrupel (Quad),4.5,4.5,Rigor Mortis ABT,10.5,15760
78136,140,Sierra Nevada Brewing Co.,1081210401,3.0,4.0,4.0,99bottles,American Barleywine,4.0,3.0,Sierra Nevada Bigfoot Barleywine Style Ale,9.6,2671
1568270,404,Dixie Brewing Co.,1325532485,4.0,3.5,3.5,TheMultiYeast,Schwarzbier,4.0,3.0,Dixie Blackened Voodoo Lager,5.0,1186
960862,285,Brauerei Schloss Eggenberg,1312891277,2.0,3.5,4.0,Brunite,Doppelbock,2.0,1.5,Samichlaus Bier,14.0,776
193385,2743,Green Flash Brewing Co.,1196098455,5.0,4.5,4.5,JoeyBeerBelly,American Double / Imperial IPA,4.0,5.0,Green Flash Imperial India Pale Ale,9.4,34085
115462,76,Hacker-Pschorr Bräu GmbH,1151411308,4.5,3.5,4.0,Daredevil,Hefeweizen,4.5,4.0,Hacker-Pschorr Sternweisse,5.5,12962
359212,20417,White Birch Brewing,1264466462,4.5,4.5,4.0,Wasatch,Tripel,4.5,4.5,White Birch Barrel Aged Tripel,11.65,53541
1060908,393,Heavyweight Brewing Co.,1150342185,4.0,4.5,4.0,Golden2wenty1,Baltic Porter,5.0,5.0,Perkuno's Hammer Imperial Porter,8.0,1144
1402656,18134,Redhook Ale Brewery,1106262673,3.5,3.0,2.0,ahking,American IPA,3.0,3.0,Long Hammer IPA,6.5,34688
1118632,141,Smuttynose Brewing Company,1292815258,4.0,4.5,4.5,prdstmnky,American IPA,4.5,4.0,"Smuttynose IPA ""Finest Kind""",6.9,16403
693761,202,Brouwerij Bosteels,1179019192,5.0,5.0,4.5,Eaze12,Belgian Strong Pale Ale,4.5,5.0,Pauwel Kwak,8.4,635
947658,287,"Bell's Brewery, Inc.",1291578303,4.0,4.0,4.0,Thanby,Witbier,4.0,4.0,Bell's Winter White Ale,5.0,8682
1014133,1416,Uinta Brewing Company,1303011044,4.0,4.0,4.0,jowilant,American Double / Imperial Pilsner,4.5,4.5,Tilted Smile Imperial Pilsner,9.0,58917
780831,13014,Surly Brewing Company,1158547252,4.0,4.5,4.0,FightingEntropy,Rye Beer,4.0,4.5,SurlyFest,6.0,32620
252910,1141,Brasserie Dieu Du Ciel,1260851705,4.5,4.5,4.0,angelmonster,American Stout,4.5,4.5,Aphrodisiaque,6.5,10330
684229,1683,Santa Fe Brewing Company,1240099598,4.0,4.0,3.5,hopdog,American Porter,4.0,4.5,State Pen Imperial Porter,10.0,42336
989494,284,Sapporo Breweries Ltd.,1041446365,3.5,3.5,3.5,49degrees,Dortmunder / Export Lager,3.5,4.0,Yebisu (Premium),5.0,800
84116,140,Sierra Nevada Brewing Co.,1208050068,4.0,3.5,3.5,Gtreid,American IPA,3.5,4.0,Sierra Nevada Celebration Ale,6.8,1904
695932,130,Boulder Beer / Wilderness Pub,1272246189,4.0,4.0,4.5,nickadams2,American IPA,4.0,4.5,Mojo IPA,7.2,12322
1408811,664,Wells & Young's Ltd,1313715648,4.5,4.5,4.0,Rutager,Milk / Sweet Stout,4.5,4.5,Young's Double Chocolate Stout,5.2,73
338428,16353,Hopworks Urban Brewery,1293675068,5.0,4.0,4.5,Enigmaticgesture,American Blonde Ale,5.0,5.0,Goldilocks Fresh Hop Golden Ale,4.2,62806
574173,9897,Jolly Pumpkin Artisan Ales,1317956270,4.0,4.0,3.0,readbaron,Gueuze,2.5,4.0,Lambicus Dexterius,,53979
331910,1805,Rock Art Brewery,1182128018,3.5,3.5,3.5,cbl2,Extra Special / Strong Bitter (ESB),3.5,3.5,Magnumus Ete Tomahawkus ESB³,8.0,32523
840911,5316,Full Sail Brewery & Tasting Room & Pub,1123532246,4.0,3.0,3.5,msubulldog25,American Pale Lager,3.5,4.0,Session Lager,5.1,23713
1569443,2807,Microbrasserie Charlevoix,1132793631,4.0,4.0,4.0,Goldorak,Milk / Sweet Stout,3.5,4.0,La Vache Folle (5%),5.0,17095
1279516,19634,Rocky Mountain Brewing,1317584375,4.5,4.0,3.0,AgentZero,Fruit / Vegetable Beer,4.0,4.5,Da Yoopers,,62227
134611,5318,Port Brewing Company / Pizza Port,1292454435,4.0,4.5,5.0,Arenbeer,American Double / Imperial Stout,5.0,4.5,Older Viscosity,12.0,34094
1212944,898,Heavy Seas Beer,1117307660,4.5,4.0,4.0,SwillBilly,American Double / Imperial Pilsner,4.0,4.5,Heavy Seas - Small Craft Warning (Über Pils),7.25,16471
116143,76,Hacker-Pschorr Bräu GmbH,1064193477,4.0,4.0,4.0,goz,Märzen / Oktoberfest,4.0,4.0,Hacker-Pschorr Oktoberfest-Märzen,5.8,234
227760,158,Great Divide Brewing Company,1163194613,4.0,4.0,4.5,yeastpuppet,American Double / Imperial IPA,5.0,4.0,Hercules Double IPA,10.0,17060
1199681,9629,Short's Brewing Company,1222189420,5.0,4.5,4.0,paulthebeerguru,American Double / Imperial IPA,4.5,5.0,Short's Anniversary Ale Part Deux 2007 - Dry Hop Version,9.0,36653
1143349,863,Russian River Brewing Company,1314046326,4.5,4.0,4.5,JimmyTango,American Wild Ale,4.0,4.5,Temptation,7.25,9474
1213513,415,Sleeman Breweries Ltd.,1134182738,1.5,1.5,2.5,Tim2000,Smoked Beer,2.0,2.5,San Antonio,5.0,27220
859171,13307,Mikkeller ApS,1294616936,3.5,3.5,4.0,beertunes,American Double / Imperial Stout,2.5,4.0,Beer Geek Breakfast,7.5,28877
1240767,209,Guinness Ltd.,1226098760,4.0,3.0,3.5,ludachris,Irish Red Ale,3.5,3.5,Smithwick's,4.5,29602
219414,158,Great Divide Brewing Company,1208823958,4.0,4.0,4.5,orbitalr0x,Russian Imperial Stout,4.0,4.0,Maverick Imperial Stout,9.5,22825
1405477,1853,Sly Fox Brewing Company,1129035348,4.5,3.5,4.5,wnhay,German Pilsener,4.0,4.0,Pikeland Pils,4.9,8787
1147318,71,Fuller Smith & Turner PLC,1246061522,4.0,4.0,4.0,hiikeeba,English Porter,3.5,4.0,Fuller's London Porter,5.4,221
558048,423,Boulevard Brewing Co.,1321741423,3.5,4.0,4.0,mobius387,Saison / Farmhouse Ale,3.5,3.0,Tank 7 Farmhouse Ale,8.0,50570
1091630,337,Saint Arnold Brewing Company,1212699899,4.5,2.5,3.5,ckeegan04,Kölsch,4.0,4.5,Saint Arnold Fancy Lawnmower,4.9,1344
1445344,63,Deschutes Brewery,1042382412,3.0,3.5,4.5,zacharius,American Pale Ale (APA),3.0,2.0,Mirror Pond Pale Ale,5.0,195
68485,22564,Odd Side Ales,1317570377,3.5,4.0,4.0,brew3crew,American Pale Ale (APA),4.0,3.5,CPA: Citra Pale Ale,5.75,68018
1358856,220,Lagunitas Brewing Company,1280292116,4.5,4.0,4.0,bunnyhustle,American Pale Wheat Ale,4.0,4.0,A Little Sumpin' Sumpin' Ale,7.5,49789
490355,132,Rogue Ales,1145063380,3.5,3.5,4.0,tgbljb,American Porter,3.0,3.5,Mocha Porter,5.3,353
340781,207,Brasserie de Rochefort,1186894548,3.0,4.5,4.5,Lothore,Quadrupel (Quad),3.5,3.5,Trappistes Rochefort 10,11.3,645
571219,9897,Jolly Pumpkin Artisan Ales,1198357946,4.5,4.5,4.5,Viggo,Belgian Strong Dark Ale,4.5,4.5,Noel De Calabaza,9.0,39267
907343,142,Spaten-Franziskaner-Bräu,1136941268,2.0,2.0,4.0,joecast,Märzen / Oktoberfest,2.0,2.0,Spaten Oktoberfestbier Ur-Märzen,5.9,582
254049,1141,Brasserie Dieu Du Ciel,1266333185,5.0,4.5,5.0,BetterDarker,American Double / Imperial Stout,4.5,4.5,Péché Mortel (Imperial Stout Au Cafe),9.5,10325
378389,22,Unibroue,1161490894,4.0,4.5,4.5,GratefulBeerGuy,Belgian Strong Dark Ale,4.5,5.0,Édition 2005,10.0,20600
1136125,863,Russian River Brewing Company,1281935961,5.0,4.0,4.5,hooliganlife,American Wild Ale,4.0,5.0,Sanctification,6.75,20518
776110,42,Brewery Ommegang,1133506648,5.0,4.5,4.0,jamesdergen,Quadrupel (Quad),4.5,4.5,Three Philosophers Belgian Style Blend (Quadrupel),9.8,3457
1056964,200,Mendocino Brewing Company,1203738881,4.0,4.0,4.5,uwmgdman,American Double / Imperial IPA,4.5,4.5,Special Edition - Imperial IPA,7.5,39588
902229,3464,Brouwerij Deca Services NV,1321933282,2.0,3.5,5.0,DoubleJ,Tripel,4.0,2.0,Westoek,6.0,64116
57141,935,Darwin Brewery Ltd.,1086202962,5.0,5.0,5.0,putnam,English Porter,5.0,5.0,Original Flag Porter,5.0,14563
1133650,863,Russian River Brewing Company,1260931756,5.0,5.0,5.0,ArtofBrewing,American Double / Imperial IPA,5.0,5.0,Pliny The Elder,8.0,7971
1232010,1011,Angel City Brewing,1301375893,2.0,3.0,2.5,GarthDanielson,American Pale Ale (APA),3.0,2.0,Angel City Ale,,4263
648604,30,Avery Brewing Company,1287290325,3.0,3.5,4.0,emmasdad,Belgian Strong Dark Ale,4.0,3.5,The Beast Grand Cru 2004,18.1,20517
1188333,10099,Dogfish Head Brewery,1258950386,4.5,4.5,4.0,Cakanator,American Barleywine,4.5,5.0,Olde School Barleywine,15.04,6533
978745,19897,Evolution Craft Brewing Company,1276205536,4.0,4.0,4.0,johnmichaelsen,American Double / Imperial IPA,4.0,4.0,Lot No6 Double India Pale Ale,9.3,56467
1102527,418,Left Hand Brewing Company,1127739577,3.0,3.0,4.0,Enola,Milk / Sweet Stout,3.0,2.5,Left Hand Milk Stout,6.0,3434
1037250,100,McNeill's Brewery,1097035107,4.0,3.0,4.0,scottum,English Brown Ale,4.0,4.0,McNeill's 80 Shilling (aka Summer Brown),4.0,9728
1301590,29,Anheuser-Busch,1203313119,2.0,1.5,2.0,BoitSansSoif,Light Lager,1.5,2.0,Bud Light,4.2,1320
186379,1727,Hunterdon Brewing Company,1026038557,5.0,4.0,4.0,IrishRedRock,American Blonde Ale,5.0,4.5,Jersey Shore Gold,,4848
187913,782,"City Brewing Company, LLC",1233687532,2.5,3.0,3.0,hopdog,American Amber / Red Lager,2.5,3.5,Copper Flask,5.95,37997
1024748,3760,Mill Street Brew Pub,1182390337,3.0,3.0,2.5,wjimson,American Pale Lager,2.5,2.5,Mill Street Original Organic Lager,4.2,8205
1312529,29,Anheuser-Busch,1062386409,1.0,1.5,1.5,Ianhockey91,Euro Pale Lager,1.5,1.0,Anheuser World Lager,5.0,10096
1050608,710,Jacob Leinenkugel Brewing Company,1216393420,2.5,2.5,2.5,Freshie,Fruit / Vegetable Beer,2.0,2.0,Leinenkugel's Summer Shandy,4.2,36010
384332,184,Bierbrouwerij De Koningshoeven B.V.,1214893574,4.0,5.0,5.0,gonzo46and2,Quadrupel (Quad),4.5,4.5,La Trappe Quadrupel (Koningshoeven / Dominus),10.0,1402
1340696,2943,Otto's Pub and Brewery,1235236863,3.5,3.5,4.0,Atricapilla,American Stout,3.5,3.5,Black Mo Dry Stout,5.0,25195
1146606,71,Fuller Smith & Turner PLC,1172706383,5.0,4.5,4.5,dogboy,Old Ale,4.5,5.0,Fuller's Vintage Ale,8.5,19426
1433151,19544,Fat Heads Brewery & Saloon,1316010091,4.0,3.5,4.0,OWSLEY069,Weizenbock,4.0,4.0,Alpen Glow Weizenbock,7.0,55848
268942,68,Flying Dog Brewery,1131984800,3.0,3.0,4.0,Vancer,American Porter,4.0,3.5,Road Dog Porter,6.0,206
1375080,4738,Grand Lake Brewing Company,1209319566,4.0,4.0,3.5,rowew,American Pale Wheat Ale,3.0,3.5,White Cap Wheat,5.0,15953
1433763,628,Hanseatische Getränke-Industrie (HGI) Holsten-Brauerei AG,1317937029,3.5,3.5,3.5,JohnnyBarman,Bock,3.5,3.0,Holsten Festbock,7.0,5119
416679,73,Great Lakes Brewing Company,1206510856,4.5,4.5,4.0,schroe58,Vienna Lager,4.0,4.5,Great Lakes Eliot Ness,6.2,229
1101746,418,Left Hand Brewing Company,1141431479,4.5,5.0,4.0,oscardog,American IPA,4.0,4.5,Warrior IPA,7.6,9182
258673,10485,East End Brewing Company,1316472601,3.5,3.5,3.5,MrVonzipper,American Stout,3.5,3.5,Homewood Reserve,6.2,46778
475904,4036,Old Credit Brewing Co.,1143959074,4.0,3.0,3.5,funkengruven,American Amber / Red Lager,4.0,4.0,Old Credit Holiday Honey,5.0,29613
1230459,5985,Brauerei Zirndorf GmbH,1309290771,4.0,3.5,3.5,Domingo,Munich Helles Lager,4.0,4.0,Zirndorfer Landbier,4.9,16245
1496489,403,"Pyramid Breweries, Inc.",1226734279,3.5,4.0,2.5,czechsaaz,American Amber / Red Ale,4.0,3.5,Broken Rake Amber Ale,6.4,5633
550387,16094,Double Mountain Brewery & Taproom,1269413674,5.0,4.5,4.0,roadhouse,Lambic - Fruit,4.5,4.5,Devil's Kriek,9.0,43808
2500,421,Formosa Brewing Co.,1147537037,3.5,4.0,4.0,Mebuzzard,Black & Tan,3.5,4.0,Black & Tan,,1222
12833,23982,Brasserie Craig Allan,1302879937,3.5,3.5,3.5,Jeffo,Belgian IPA,3.0,3.5,Agent Provocateur,6.5,62631
510886,2093,Vierling Restaurant & Marquette Harbor Brewery,1165463126,4.0,3.5,3.0,CharlesDarwin,American Pale Ale (APA),3.0,4.0,Plank Road Pale Ale,,21996
1163605,10099,Dogfish Head Brewery,1228431459,4.0,3.0,3.0,corby112,American Pale Ale (APA),3.5,3.5,Shelter Pale Ale,5.0,1079
1257886,112,North Coast Brewing Co.,1115767564,3.5,3.5,3.5,BuckeyeNation,American Pale Ale (APA),3.0,3.0,ACME California Pale Ale,5.0,406
954607,223,Brouwerij Bockor N.V.,1326237390,4.5,3.5,4.0,FeDUBBELFIST,Flanders Red Ale,5.0,4.5,Cuvee Des Jacobins Rouge,5.5,50772
241674,48,Brouwerij Van Steenberge N.V.,1185720745,4.5,4.0,4.5,ngardner,Belgian Strong Dark Ale,4.0,4.0,Gulden Draak (Dark Triple),10.5,155
1250570,2321,Craftsman Brewing Co.,1056137463,3.5,3.0,3.5,jcalabre,Herbed / Spiced Beer,3.5,3.5,Craftsman Private Reserve Spruce,8.1,10442
800134,18149,The Lost Abbey,1274667712,4.0,5.0,4.0,Gobzilla,American Wild Ale,4.0,5.0,Duck Duck Gooze,7.0,51116
461690,559,Speakeasy Ales & Lagers,1258426661,4.0,3.5,4.0,BretSikkink,American Porter,4.0,4.0,Hunter's Point Porter (Aged On Cacao Nibs),,51106
728375,2974,Radeberger Exportbierbrauerei,1100840209,2.5,3.0,3.5,northyorksammy,German Pilsener,3.0,2.5,Radeberger Pilsner,4.8,799
1152599,454,Arcadia Brewing Company,1270940682,5.0,4.0,4.0,bierenutz,American Double / Imperial IPA,4.0,4.0,Arcadia HopMouth Double IPA,8.1,27286
681763,741,"Lakefront Brewery, Inc.",1164498000,3.5,3.5,3.0,Atlas1,Extra Special / Strong Bitter (ESB),4.0,3.5,Organic ESB,5.42,2843
868304,147,Stone Brewing Co.,1311652486,4.5,4.0,4.5,rtaps,American Strong Ale,4.0,4.5,Arrogant Bastard Ale,7.2,92
996181,10707,Trader Joe's Brewing Company,1264379978,3.5,3.5,2.5,BeardedBoffin,Maibock / Helles Bock,3.5,3.5,Trader Joe's Hofbrau Bock,7.0,21639
300897,35,Boston Beer Company (Samuel Adams),1108432463,4.5,4.0,4.0,bearrunner44,Schwarzbier,4.0,4.5,Samuel Adams Black Lager,4.9,21300
512487,428,Mahrs-Bräu,1149821024,4.5,4.0,4.5,beveragecaptain,German Pilsener,4.0,4.0,Mahr's Pilsner,4.9,2410
164964,610,Bear Republic Brewing Co.,1143699748,4.0,4.5,3.5,bruachan,American Double / Imperial Stout,4.0,4.0,Big Bear Black Stout,8.1,1658
288735,35,Boston Beer Company (Samuel Adams),1283918204,4.5,4.5,4.0,BeerAndBourbon,American Brown Ale,4.0,4.5,Union Oyster House Colonial Ale,,59441
480467,388,Brasserie Cantillon,1119392798,4.0,4.0,3.0,goodbyeohio,Lambic - Fruit,2.5,3.5,Cantillon Vigneronne,5.0,2558
90608,140,Sierra Nevada Brewing Co.,1142308318,4.0,5.0,4.5,mghotbi,American Pale Ale (APA),4.5,4.0,Sierra Nevada Pale Ale,5.6,276
425697,697,Kiuchi Brewery,1116813082,4.0,3.5,4.0,LokiTheDog,Hefeweizen,3.5,4.0,Hitachino Nest Weizen,5.0,2042
450094,590,New Glarus Brewing Company,1282096931,4.0,3.0,3.5,yourefragile,Cream Ale,4.5,3.5,Spotted Cow,4.8,1963
1015178,1416,Uinta Brewing Company,1228917253,4.5,4.0,4.5,avalon07,American Barleywine,4.0,4.5,Anniversary Barley Wine,10.4,3840
85901,140,Sierra Nevada Brewing Co.,1291601434,4.5,4.5,4.5,Jason,American IPA,4.0,4.0,Sierra Nevada Celebration Ale,6.8,1904
928793,287,"Bell's Brewery, Inc.",1084060923,3.0,1.0,4.0,GreenWBush,American Amber / Red Ale,4.0,2.0,Bell's Amber Ale,5.8,794
443042,16333,Tallgrass Brewing Company,1319678959,3.0,3.5,4.0,ms11781,American IPA,3.0,3.0,Tallgrass IPA,6.3,46146
401204,694,Tröegs Brewing Company,1282850641,4.5,4.5,4.0,younger35,Maibock / Helles Bock,4.0,4.0,Scratch Beer 30 - 2010 (Jerman Bock),7.0,58427
59330,16866,The Bruery,1253885540,4.0,4.0,3.5,ColForbinBC,Fruit / Vegetable Beer,4.0,4.0,Autumn Maple,10.5,44932
664896,2953,Portsmouth Brewing Co. / Mault's Brewpub,1066009595,4.0,3.0,3.5,AtLagerHeads,American Pale Ale (APA),3.5,3.5,Portsmouth Brewing Real American Pale Ale,,13473
884370,147,Stone Brewing Co.,1167530021,4.5,4.0,4.5,xymyl,American Barleywine,4.0,4.0,Stone Old Guardian Barley Wine Style Ale 2004,10.06,15617
1545746,345,Victory Brewing Company,1216777209,3.5,3.0,3.5,fitzy84,Witbier,4.5,4.5,Whirlwind Witbier,5.0,1015
1146146,71,Fuller Smith & Turner PLC,1083354628,4.5,4.5,4.0,CAMRAhardliner,English Pale Ale,4.5,4.5,Fuller's London Pride,4.7,222
486578,132,Rogue Ales,1257564904,3.0,3.5,3.5,wknight167,Fruit / Vegetable Beer,3.0,3.5,Morimoto Soba Ale,4.8,38377
445393,590,New Glarus Brewing Company,1119399864,5.0,4.0,4.5,hero27,American IPA,4.5,4.0,Hop Hearty Ale,6.1,1956
1343013,609,Bison Brewing,1168998478,4.0,3.5,4.0,barleywinebrewer,English Barleywine,3.5,3.5,Bison Organic Barleywine Ale,9.5,29689
584003,1549,Goose Island Beer Co.,1022702313,4.5,4.0,4.0,Wildman,Oatmeal Stout,4.0,4.0,Smooth Oatmeal Stout,,803
960795,285,Brauerei Schloss Eggenberg,1183008937,4.0,4.5,4.0,chadlebald,Doppelbock,4.0,4.5,Samichlaus Bier,14.0,776
149926,3818,Southern Tier Brewing Company,1288052187,4.5,3.5,4.0,CraftAleRookie,Extra Special / Strong Bitter (ESB),3.5,4.0,Harvest Ale,6.7,13637
253324,1141,Brasserie Dieu Du Ciel,1214353345,4.5,5.0,4.5,gregc,American Double / Imperial Stout,4.5,5.0,Péché Mortel (Imperial Stout Au Cafe),9.5,10325
