Unnamed: 0,brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
1048246,710,Jacob Leinenkugel Brewing Company,1194197106,3.5,3.0,4.0,slyke,Märzen / Oktoberfest,3.0,3.5,Leinenkugel's Oktoberfest,5.1,5757
1168548,10099,Dogfish Head Brewery,1167403437,2.5,4.5,4.0,Risser09,Herbed / Spiced Beer,3.5,2.5,Chateau Jiahu,10.0,24259
929589,287,"Bell's Brewery, Inc.",1260027957,3.5,4.0,3.5,Anthony1,Tripel,3.0,4.0,Bell's Sparkling Ale,9.0,2766
1410672,664,Wells & Young's Ltd,1231387430,4.5,4.5,4.5,instantlunch,Milk / Sweet Stout,4.0,4.5,Young's Double Chocolate Stout,5.2,73
942018,287,"Bell's Brewery, Inc.",1147222315,2.5,2.5,3.5,monkeytoe,American Blonde Ale,3.5,3.0,Third Coast Beer,4.8,3811
543175,2372,Terrapin Beer Company,1326055147,4.0,4.5,4.0,TechTriumph,American Amber / Red Ale,4.5,4.0,Terrapin Big Hoppy Monster,8.3,20232
822362,400,Belfast Bay Brewing Co.,1318996208,3.5,4.0,3.5,TMoney2591,Oatmeal Stout,3.5,3.5,McGovern's Oatmeal Stout,5.1,1883
1523954,45,Brooklyn Brewery,1192856572,4.0,3.0,3.0,LucaBrasi,English Pale Ale,4.0,3.0,Brooklyn Summer Ale,5.0,32631
853713,13307,Mikkeller ApS,1258417857,1.5,4.0,4.5,jjanega08,American Double / Imperial Stout,4.0,4.0,Black (黑),17.5,41092
45484,2,Yellow Rose Brewing Company,1110118010,3.5,3.5,3.0,Pegasus,American Pale Ale (APA),3.5,3.5,Yellow Rose Pale Ale,,7203
1314081,12897,Murray's Craft Brewing Co.,1296641568,4.0,4.0,3.5,dgilks,Belgian Strong Pale Ale,4.5,4.5,Murray's Punk Monk,7.5,64992
1332261,26,Three Floyds Brewing Co. & Brewpub,1209958042,3.5,4.5,4.0,joekfsu,American Pale Wheat Ale,4.0,3.0,Gumballhead,4.5,9478
1139124,863,Russian River Brewing Company,1260727011,4.0,4.0,4.0,Jayli,American IPA,4.0,4.5,Russian River IPA,6.75,39705
28258,1199,Founders Brewing Company,1280372445,4.0,3.5,3.5,elgiacomo,American Pale Ale (APA),3.5,4.0,Founders Pale Ale,5.4,4073
353525,306,Coors Brewing Company,1283475289,3.5,3.5,2.0,generallee,Witbier,3.0,3.5,Blue Moon Grand Cru,8.2,54083
1110633,982,Coast Range Brewing Co.,1141160248,2.0,4.0,4.5,xgabe,American IPA,1.5,2.0,Calcutta 420 India Pale Ale,,25898
1148208,71,Fuller Smith & Turner PLC,1084312833,4.0,5.0,4.5,BadBadger,Extra Special / Strong Bitter (ESB),4.5,5.0,Fuller's ESB,5.9,219
1321823,28,Anchor Brewing Company,1142423082,4.0,4.5,4.0,Bitterman,American Porter,4.0,3.5,Anchor Porter,5.6,61
1534187,1534,Brouwerij Het Anker,1237401346,4.0,4.0,4.0,StJamesGate,Belgian IPA,4.0,4.5,Gouden Carolus Hopsinjoor,8.0,42079
1505873,321,Brasserie d'Achouffe,1267458661,4.0,4.5,4.0,rfgetz,Belgian IPA,4.0,4.0,Houblon Chouffe Dobbelen IPA Tripel,9.0,27804
1066421,814,Trout River Brewing Company,1309568440,2.0,3.0,4.0,smcolw,American Amber / Red Ale,3.0,2.0,Trout River Rainbow Red Ale,5.0,2737
367247,22,Unibroue,1082045296,4.0,3.5,4.0,ClarkVV,Fruit / Vegetable Beer,3.0,3.5,Éphémère (Apple),5.5,3523
966033,18371,Pretty Things Beer & Ale Project,1294547893,4.5,4.0,4.0,cosmicevan,English Barleywine,4.5,4.5,Our Finest Regards,13.5,64058
21130,1199,Founders Brewing Company,1227992031,3.5,4.0,3.5,GJ40,American IPA,2.0,3.5,Founders Harvest Ale,6.5,20478
706848,1471,Dark Horse Brewing Company,1308870727,4.0,4.5,4.0,xnicknj,American Double / Imperial IPA,4.0,4.0,Dark Horse Super Juice,16.0,64980
968679,222,Brouwerij Duvel Moortgat NV,1152199886,4.0,5.0,4.5,bwyker,Tripel,4.5,4.5,Maredsous 10 - Triple,10.0,2566
92727,140,Sierra Nevada Brewing Co.,1241839158,3.5,3.0,3.5,brewbasterd,American IPA,3.0,3.5,Sierra Nevada Torpedo Extra IPA,7.2,30420
1583046,429,Alaskan Brewing Co.,1325473997,4.0,3.5,3.5,zeff80,Witbier,4.0,4.0,Alaskan White,5.3,49070
1166192,10099,Dogfish Head Brewery,1293940085,4.0,4.5,4.0,mbusster88,American Double / Imperial IPA,4.5,4.5,Burton Baton,10.0,18862
528818,13004,Milton Brewery,1142413977,4.0,4.5,3.5,wl0307,English Dark Mild Ale,3.5,4.0,Minotaur,3.3,28991
589788,1549,Goose Island Beer Co.,1234759286,4.5,3.5,3.5,Haybeerman,American Pale Wheat Ale,4.0,4.0,312 Urban Wheat,4.2,17141
438412,997,The Brewer's Art,1201924459,3.0,4.0,3.5,beerking1,Tripel,3.0,3.5,Brewer's Art Green Peppercorn Tripel,9.2,15899
281533,35,Boston Beer Company (Samuel Adams),1156486799,4.5,3.5,4.0,JonCus,Vienna Lager,4.0,4.0,Samuel Adams Boston Lager,4.9,104
1008548,15327,Back Street Brewery,1218955286,3.0,2.5,3.5,Deuane,Hefeweizen,2.5,3.0,Heritage Hefeweizen,,35588
1156585,359,T & R Theakston Ltd.,1088364872,4.0,3.5,3.5,ybnorml,English Bitter,3.5,3.5,Theakston Best Bitter,3.6,2663
659878,3120,Alpine Beer Company,1189474394,4.5,4.5,3.5,BeerTruth,American Stout,4.0,4.5,Captain Stout,5.5,9763
159767,3818,Southern Tier Brewing Company,1208305401,4.0,4.0,3.5,animal69,American IPA,4.0,4.0,IPA (India Pale Ale),7.3,9088
1046287,3718,Microbrasserie du Lièvre,1196297264,4.0,3.5,4.0,rodenbach99,American IPA,4.0,4.0,L'IPA Du Lièvre,6.0,38388
192232,2743,Green Flash Brewing Co.,1231728067,4.5,4.0,4.5,bashiba,Belgian IPA,4.5,4.0,Green Flash Le Freak,9.2,36727
680747,741,"Lakefront Brewery, Inc.",1118440435,4.5,4.0,4.0,NeroFiddled,American Amber / Red Lager,4.0,4.5,Riverwest Stein Beer,5.68,2219
669300,651,Ithaca Beer Company,1301543808,4.5,4.0,4.0,barleywinefiend,American IPA,4.5,4.5,Flower Power India Pale Ale,7.5,6076
379711,870,Moylan's Brewery,1304396641,3.5,4.0,4.5,dpodratsky3,Irish Dry Stout,3.5,4.0,Moylans Dragoons Dry Irish Stout,5.0,21789
963772,23973,Sebago Brewing Company,1155396272,4.5,3.0,4.0,dickroop,American Amber / Red Ale,4.0,4.5,Runabout Red Ale,5.0,51750
724477,14078,Half Pints Brewing Company,1276063594,3.0,3.0,3.5,IronDjinn,Hefeweizen,3.5,3.0,Weizen Heimer,5.0,36400
1348096,450,Yards Brewing Co.,1185484277,3.0,3.5,4.5,jmalex,English India Pale Ale (IPA),2.0,2.5,India Pale Ale,7.0,1481
1277896,162,Ipswich Ale Brewery,1235628656,3.5,3.5,4.0,LeftyBWS,English Brown Ale,3.0,3.5,Ipswich Nut Brown Ale,5.5,257
411237,694,Tröegs Brewing Company,1266819815,4.5,4.0,4.5,Gambrinus1184,American Amber / Red Ale,5.0,4.5,Tröegs Nugget Nectar,7.5,15881
427595,798,Castle Eden & Camerons Brewing Company Ltd,1149120578,4.0,3.5,3.5,tgbljb,English Pale Ale,4.0,4.0,Longleg,4.8,19275
896320,147,Stone Brewing Co.,1280370938,3.5,5.0,4.5,woosterbill,American Barleywine,4.0,4.5,Stone Old Guardian Barley Wine Style Ale 2007,11.26,34909
76827,140,Sierra Nevada Brewing Co.,1234664829,4.0,4.5,4.0,ironlung,American Barleywine,4.0,4.5,Sierra Nevada Bigfoot Barleywine Style Ale,9.6,2671
621391,10097,Harpoon Brewery,1306603565,3.5,3.5,4.0,Liverpool08,Rye Beer,4.0,3.5,Harpoon Rich & Dan's Rye IPA (100 Barrel Series #37),6.9,68895
646073,30,Avery Brewing Company,1322456191,3.5,3.0,3.0,BlurryVisi0n,American Pale Lager,4.0,3.5,Joe's Premium American Pilsner,4.7,60838
694186,202,Brouwerij Bosteels,1164148327,4.0,4.0,3.5,dherling,Bière de Champagne / Bière Brut,3.0,4.5,DeuS (Brut Des Flandres),11.5,7661
649611,30,Avery Brewing Company,1263003997,4.0,3.0,4.0,ArrogantB,American Porter,4.0,3.0,New World Porter,6.7,5722
1188829,10099,Dogfish Head Brewery,1084386139,4.0,4.0,4.5,rabidawg,American Barleywine,4.0,5.0,Olde School Barleywine,15.04,6533
367515,22,Unibroue,1062955206,4.0,4.0,4.0,the42ndtourist,Fruit / Vegetable Beer,4.0,4.0,Éphémère (Cranberry),5.5,8730
664349,181,George Gale & Company Ltd,1266438387,4.0,3.5,3.0,AgentZero,Old Ale,3.0,3.5,Gale's Prize Old Ale,9.0,3732
1533620,1534,Brouwerij Het Anker,1258860585,4.5,4.0,3.5,mintjellie,Belgian Strong Dark Ale,4.0,4.5,Gouden Carolus Classic,8.5,4106
115593,76,Hacker-Pschorr Bräu GmbH,1285380231,4.0,3.5,4.0,thebrood1987,Märzen / Oktoberfest,3.5,4.0,Hacker-Pschorr Oktoberfest-Märzen,5.8,234
1273689,150,"Lion Brewery, Inc.",1238717934,4.0,3.5,3.5,tmoneyba,Bock,4.0,3.5,Stegmaier Brewhouse Bock,6.6,28396
1537505,212,Brouwerij Van Honsebrouck N.V.,1306206349,3.0,3.0,3.0,colforbin73,Flanders Oud Bruin,3.0,3.0,Bacchus,4.5,5799
1275153,24,Traquair House Brewery Lld,1107059510,4.5,5.0,4.5,Gaisgeil,Scotch Ale / Wee Heavy,4.5,5.0,Traquair Jacobite,8.0,652
1253183,368,Capital Brewery,1149372871,4.0,3.5,4.0,BuckeyeNation,American Pale Wheat Ale,4.0,3.5,Island Wheat,4.2,25717
1050896,710,Jacob Leinenkugel Brewing Company,1242227547,4.0,3.0,4.0,TheSarge,Kristalweizen,4.0,2.5,Leinenkugel's Honey Weiss,4.9,2958
190718,2743,Green Flash Brewing Co.,1315976622,4.0,4.0,4.5,fields336,American IPA,4.0,5.0,Green Flash West Coast I.P.A.,7.3,22505
665484,2216,Brouwerij Drie Fonteinen,1302978959,5.0,4.5,4.0,Sean9689,Lambic - Fruit,4.0,5.0,Drie Fonteinen Framboos,5.0,8773
512827,4146,Karl Strauss Brewing Company,1314291797,4.0,4.0,4.0,glid02,American Double / Imperial Pilsner,4.0,4.0,Whistler Imperial Pils,7.5,59376
26929,1199,Founders Brewing Company,1296873620,5.0,4.5,4.5,KickInTheChalice,Rye Beer,4.0,4.5,Founders Red's Rye PA,6.6,16074
1449691,296,St. Peter's Brewery Co Ltd,1317172042,2.5,3.0,3.0,TheBeerAlmanac,German Pilsener,2.5,2.5,St. Peter's Sorgham Beer,4.2,50750
1585126,3835,Drake's Brewing Co.,1217901221,4.0,4.0,3.0,barleywinebrewer,American Barleywine,4.0,4.5,Drake's Bourbon Barrel Barley Wine (Barrel Aged Series #4),10.37,36014
1524744,45,Brooklyn Brewery,1031415659,3.5,4.0,3.5,Thrasher,Hefeweizen,3.5,4.0,Brooklyner Weisse,5.0,1137
325603,447,Pabst Brewing Company,1026305042,3.5,3.0,2.5,budgood1,American Adjunct Lager,2.5,2.5,Old Style,4.72,1727
1491730,313,Brouwerij Westvleteren (Sint-Sixtusabdij van Westvleteren),1208131938,5.0,4.5,4.5,aerozeppl,Quadrupel (Quad),5.0,5.0,Trappist Westvleteren 12,10.2,1545
1230396,4173,Grupo Cruzcampo SA,1163174979,2.5,2.0,2.5,seanyfo,American Adjunct Lager,3.0,2.0,Cruzcampo Lager,5.0,8906
265786,68,Flying Dog Brewery,1175865225,2.5,2.5,2.5,scoobybrew,Kölsch,3.0,3.0,Tire Bite Golden Ale,5.1,2151
747426,42,Brewery Ommegang,1200898838,4.5,4.0,4.0,irishkyle21,Belgian Pale Ale,4.0,4.0,Rare Vos (Amber Ale),6.5,593
699857,130,Boulder Beer / Wilderness Pub,1138487224,4.0,4.0,4.0,smcolw,Winter Warmer,3.5,4.5,Never Summer Ale,5.94,9590
532266,281,"Tsingtao Brewery Co., Ltd.",1281812236,3.0,3.0,2.5,flagmantho,American Adjunct Lager,1.5,2.0,Tsingtao,4.8,767
31003,1199,Founders Brewing Company,1146701206,4.0,4.5,4.0,kdmorse,American IPA,4.5,4.0,Founders Centennial IPA,7.2,5441
243973,692,Ellicottville Brewing Co.,1247522785,4.0,4.0,3.5,Gambrinus1184,English Brown Ale,4.0,4.0,Nut Brown Ale,5.4,1984
977183,10397,Sly Fox Brewing Company,1252603542,4.0,4.5,4.0,njmoons,Saison / Farmhouse Ale,4.5,4.0,Saison VOS,6.9,30965
1012094,143,Spoetzl Brewery,1144018941,4.0,4.0,3.5,oelergud,Bock,3.0,3.0,Shiner Bock,4.4,1352
609444,355,San Miguel Corporation,1194765886,4.0,2.0,3.0,SargeC,American Malt Liquor,3.0,3.5,Red Horse Malt Liquor,8.0,23940
469935,392,Weyerbacher Brewing Co.,1268323984,4.0,4.0,3.5,tpd975,American Double / Imperial Stout,3.5,4.0,Delta,7.2,46589
12054,9020,Yazoo Brewing Company,1295398848,4.0,3.0,3.0,CBlack85,American Pale Ale (APA),3.5,3.0,Pale Ale,5.8,25656
27597,1199,Founders Brewing Company,1316839241,4.0,4.0,3.5,lacqueredmouse,Rye Beer,4.0,4.5,Founders Red's Rye PA,6.6,16074
1039172,173,Hair of the Dog Brewing Company / Brewery and Tasting Room,1211588921,4.0,5.0,4.0,Flyer,American Barleywine,4.5,4.5,Doggie Claws,11.5,20762
1248998,9408,Great Lakes Brewery,1316818324,4.0,3.5,4.0,jbonapar,American Pale Wheat Ale,4.0,4.0,Great Lakes Miami Weiss,4.5,57656
213889,13086,Maihama Beer Koubou Harvestmoon Brewery At Roti's House,1263616245,3.0,4.0,3.5,jeranbrews,English Brown Ale,2.5,2.0,Harvestmoon Brown Ale,5.5,55422
1233520,367,"Boon Rawd Brewery Co., Ltd",1294614564,3.5,2.0,3.5,corby112,Euro Pale Lager,2.0,3.0,Singha,5.0,976
680119,741,"Lakefront Brewery, Inc.",1226189936,2.5,3.0,2.0,Kendo,American Stout,2.5,2.5,Fuel Cafe (Coffee Flavored Stout),5.93,2870
1005828,637,Brasserie Dupont sprl,1273197544,4.5,4.5,4.5,dougofthefuture,Saison / Farmhouse Ale,4.5,4.5,Saison Dupont,6.5,1717
693985,202,Brouwerij Bosteels,1060639721,4.0,4.0,4.0,importguy,Belgian Strong Pale Ale,4.0,4.0,Pauwel Kwak,8.4,635
876418,147,Stone Brewing Co.,1251600052,4.0,4.5,4.0,JordanEllwanger,American Double / Imperial IPA,4.0,5.0,Stone Ruination IPA,7.7,4083
449487,590,New Glarus Brewing Company,1254762313,3.5,4.0,4.0,seaoflament,English Barleywine,4.0,3.5,Unplugged Iced Barleywine,13.5,47733
745942,6288,Picobrouwerij Alvinne / Den Bierzolder,1320689639,3.5,3.5,3.5,mrfrancis,Flanders Oud Bruin,3.0,3.5,Cuvee Freddy,8.0,60084
721038,689,Two Brothers Brewing Company,1182977852,3.0,3.5,4.0,ppoitras,Altbier,3.5,4.0,Victor's MemoriAle Altbier,7.8,35405
630431,262,Shmaltz Brewing Company,1302487634,4.0,4.0,3.5,gnemesis,American Brown Ale,4.0,4.0,He'Brew Monumental Jewbelation (10),10.0,33499
808493,3963,Hellenic Breweries Of Atalanti S.A.,1112513791,3.5,3.0,3.5,JISurfer,German Pilsener,3.0,3.0,Hellas Pils,5.0,8618
41406,4103,Pivovar Breznak,1206584595,3.5,4.0,3.5,botham,Czech Pilsener,3.0,3.0,Breznak Lager,5.1,18313
868988,147,Stone Brewing Co.,1136177381,3.5,3.5,4.5,skillerified,American Strong Ale,3.5,4.0,Arrogant Bastard Ale,7.2,92
664920,2216,Brouwerij Drie Fonteinen,1325381956,4.5,5.0,4.0,bashiba,Gueuze,5.0,4.5,Armand'4 Oude Geuze Winter,6.0,76390
478602,52,Buzzards Bay Brewing,1034790635,5.0,4.0,3.5,psugrad98,American Blonde Ale,4.0,4.0,Buzzards Bay Golden Ale,4.3,160
1585166,3835,Drake's Brewing Co.,1288832557,4.0,3.5,3.0,mikesgroove,Extra Special / Strong Bitter (ESB),4.0,3.5,Drake's Amber Ale,5.9,8304
1097202,418,Left Hand Brewing Company,1099270525,3.5,3.5,4.0,arizcards,Russian Imperial Stout,4.5,4.0,Left Hand Imperial Stout,10.4,2654
684060,371,Montgomery Brewing Company,1251854867,3.0,3.5,4.0,glid02,Hefeweizen,3.5,3.0,Home Run Hefeweizen,,52284
1113073,141,Smuttynose Brewing Company,1139450308,4.5,4.0,4.5,EStreet20,American Porter,4.0,4.5,Smuttynose Robust Porter,5.7,622
612134,199,Ballast Point Brewing Company,1230661950,4.0,3.5,4.0,Dogbrick,Oatmeal Stout,3.5,4.0,Sextant Oatmeal Stout,6.4,12099
464779,392,Weyerbacher Brewing Co.,1147831916,4.0,4.5,4.0,DrJay,English Barleywine,4.0,4.5,Insanity,11.1,18199
183830,396,AleSmith Brewing Company,1260853299,4.0,4.0,4.5,bulletrain76,American Pale Ale (APA),3.0,4.0,AleSmith X,5.0,1370
744752,7730,Nøgne Ø - Det Kompromissløse Bryggeri A/S,1325729040,4.0,3.5,4.5,Chriscrundwell12,American Brown Ale,3.5,3.5,Imperial Brown Ale,7.5,35619
392522,3,Abita Brewing Co.,1098739113,3.0,3.0,3.0,Bdc,Fruit / Vegetable Beer,2.5,2.5,Purple Haze,4.2,7
154911,3818,Southern Tier Brewing Company,1199653986,2.5,5.0,4.0,nsmartell,American Double / Imperial Stout,4.5,4.0,Choklat,11.0,40058
532131,281,"Tsingtao Brewery Co., Ltd.",1078361786,2.5,2.0,3.0,ybnorml,American Adjunct Lager,2.0,2.5,Tsingtao,4.8,767
1208430,898,Heavy Seas Beer,1297132255,4.0,3.0,4.0,jgnam,American Double / Imperial Stout,4.0,5.0,Heavy Seas - Siren Noire Imperial Chocolate Stout,8.0,56270
1184570,10099,Dogfish Head Brewery,1138326063,2.5,3.5,3.5,badbeer,Belgian Strong Pale Ale,3.0,3.0,Pangaea,7.0,9171
278188,1103,Nimbus Brewing Company,1308939562,4.0,3.0,4.5,archaeofreak,English Strong Ale,4.0,4.0,Nimbus Old Monkeyshine,8.2,3406
299167,35,Boston Beer Company (Samuel Adams),1302825182,5.0,4.0,4.5,Brad007,Kölsch,4.5,4.5,Samuel Adams East-West Kölsch,5.01,67040
1393435,13371,Voodoo Brewing Company,1322887201,4.0,4.0,4.5,BuffaloTapHugger,American Double / Imperial Stout,4.0,4.5,Big Black Voodoo Daddy,12.5,31548
484675,388,Brasserie Cantillon,1318885760,4.5,4.5,4.5,readbaron,Lambic - Fruit,4.0,4.0,Cantillon Pinot D'Aunis,6.0,59064
624367,10097,Harpoon Brewery,1320634428,4.0,4.0,3.5,jb413,Märzen / Oktoberfest,4.0,4.0,Harpoon Octoberfest Beer,5.5,313
9994,13670,The Two Metre Tall Company Pty Ltd,1262678944,3.0,3.5,4.0,Macca,American Blonde Ale,2.5,3.0,Derwent Clear Ale,5.2,51245
1375509,598,Onion Pub & Brewery / Wild Onion Brewing Co.,1320633861,4.0,4.0,4.0,BrewerB,American Double / Imperial IPA,4.0,4.0,Hop Slayer,8.0,58867
685312,16533,Hub City Brewing Company,1302217615,3.5,4.0,4.0,daledeee,Cream Ale,3.5,3.5,Snowbunny Ale,,54931
104003,24300,Evil Twin Brewing,1317970934,4.0,4.5,4.5,jzeilinger,American Double / Imperial Stout,4.0,4.0,Evil Twin Yin,10.0,68299
35345,1199,Founders Brewing Company,1300424316,4.5,4.0,4.5,Brunite,American Porter,5.0,5.0,Founders Porter,6.5,7348
27097,1199,Founders Brewing Company,1280538042,4.0,4.0,5.0,TheSarge,Rye Beer,3.5,4.0,Founders Red's Rye PA,6.6,16074
1511739,323,Harviestoun Brewery Ltd.,1235849000,3.5,3.5,3.0,FtownThrowDown,Old Ale,3.0,3.5,Ola Dubh Special Reserve 12,8.0,41037
247671,215,Bières de Chimay S.A.,1021307221,4.5,4.0,4.0,rastaman,Belgian Strong Dark Ale,4.0,4.5,Chimay Grande Réserve (Blue),9.0,2512
1058340,200,Mendocino Brewing Company,1141011060,4.0,4.0,3.5,NEhophead,American Strong Ale,4.0,3.5,Eye of the Hawk,8.0,641
1496247,403,"Pyramid Breweries, Inc.",1317257064,2.5,3.0,3.0,glassbrass440,Fruit / Vegetable Beer,3.0,2.0,Audacious Apricot Ale,5.1,25649
999998,4778,3 Ravens Brewing,1288090456,4.0,3.5,4.0,brendan13,Rauchbier,3.5,4.0,3 Ravens Ale Noir,5.4,61594
695291,130,Boulder Beer / Wilderness Pub,1211023672,4.0,4.0,3.5,giblet,American Double / Imperial IPA,4.0,4.5,Mojo Risin' Double IPA,10.5,35246
31143,1199,Founders Brewing Company,1080243615,4.5,4.5,4.5,BuckeyeNation,American IPA,4.0,4.0,Founders Centennial IPA,7.2,5441
1311154,29,Anheuser-Busch,1250368334,3.0,2.0,3.0,dpodratsky3,Witbier,2.5,3.0,Shock Top Belgian White,5.2,39908
789380,12959,Captain Lawrence Brewing Co.,1297352089,4.0,4.5,4.0,stakem,American Wild Ale,4.5,4.0,Barrel Select Batch 1,7.5,57033
382107,870,Moylan's Brewery,1123821267,4.5,4.5,4.5,ChappyCubsFan,American Double / Imperial IPA,4.5,4.5,Moylander Double IPA,8.5,3439
42097,1315,Klosterbrauerei Weltenburg,1171513751,3.5,5.0,3.0,theopholis,Hefeweizen,3.0,3.5,Weltenburger Hefe-Weissbier Hell,5.4,4014
2252,21841,Craggie Brewing Company,1303510145,4.0,4.0,3.5,Metalmonk,Dubbel,4.0,4.0,Dubbelicious,6.5,56981
460197,12516,Thirsty Dog Brewing Company,1236201842,4.0,4.5,5.0,JesseP09,Russian Imperial Stout,5.0,4.5,Siberian Night Imperial Stout,9.7,8023
36775,3268,O'Fallon Brewery,1289526197,3.5,4.0,3.5,NODAK,Pumpkin Ale,3.0,3.5,Pumpkin Ale,5.5,13350
1028091,103,"Middle Ages Brewing Co., Ltd.",1190437969,3.5,3.5,4.0,williamherbert,English Porter,4.0,4.0,12th Anniversary Imperial Porter,9.0,37101
578430,2210,Firestone Walker Brewing Co.,1188702580,4.0,3.5,3.5,TheManiacalOne,English Pale Ale,4.5,4.0,Double Barrel Ale,5.0,5653
