Unnamed: 0,brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
704926,378,Atlantic Brewing Company,1137192567,4.0,4.0,3.5,Tallboy,Fruit / Vegetable Beer,4.5,4.5,Bar Harbor Blueberry Ale,5.2,2266
752704,148,Belhaven Brewery Company Ltd.,1128493468,4.5,4.5,4.5,dwvarner77,Scotch Ale / Wee Heavy,4.0,4.0,Wee Heavy,6.5,79
1358571,220,Lagunitas Brewing Company,1295817920,4.5,4.5,4.0,HURTemHIZZY,American Pale Wheat Ale,4.0,4.0,A Little Sumpin' Sumpin' Ale,7.5,49789
869952,147,Stone Brewing Co.,1282587321,4.0,4.0,4.0,Luk13,American Strong Ale,4.5,4.0,Arrogant Bastard Ale,7.2,92
97378,140,Sierra Nevada Brewing Co.,1231442054,4.0,4.0,3.5,BedetheVenerable,American IPA,4.0,4.0,Northern Hemisphere Harvest Wet Hop Ale,6.7,6549
1585183,3835,Drake's Brewing Co.,1185955701,3.0,3.0,3.0,georgekingfish,Extra Special / Strong Bitter (ESB),3.5,3.5,Drake's Amber Ale,5.9,8304
1081182,119,Otter Creek Brewing / Wolaver's,1323582959,4.0,4.0,3.5,Flounder57,Oatmeal Stout,4.0,4.0,Wolaver's Oatmeal Stout,5.9,14172
1154830,23201,Mad Fox Brewing Company,1318628502,4.5,4.5,4.0,smakawhat,American IPA,4.5,4.5,Two Hemispheres Wet-Hop IPA,,74043
202029,192,New Belgium Brewing,1264817090,3.5,3.5,4.0,dbossman,American Amber / Red Ale,3.0,3.0,Fat Tire Amber Ale,5.2,607
70020,140,Sierra Nevada Brewing Co.,1261414014,4.5,4.5,4.0,gromis,Hefeweizen,4.5,4.5,Sierra Nevada Kellerweis Hefeweizen,4.8,48434
279405,15280,Atwater Block Brewery,1282596926,4.0,4.0,4.0,farrago,American Stout,3.5,3.5,Atwater Cherry Stout,6.5,47918
1406419,10271,Silver Moon Brewing,1232865479,4.0,3.0,4.0,bitterthebetter,American Amber / Red Ale,4.0,3.0,Hound's Tooth Amber,4.4,20780
333570,958,Red Star Brewery & Grill,1137971881,5.0,4.5,4.0,santoslhalper,English Brown Ale,4.5,4.5,Swag And Tails English Brown Ale,4.0,8933
1438142,63,Deschutes Brewery,1119082404,4.0,4.0,4.0,woemad,American Amber / Red Ale,4.0,4.0,Cinder Cone Red,5.4,6502
817776,99,Matt Brewing Company,1252789455,3.0,3.0,4.0,DookDrinkyCrow,Pumpkin Ale,4.0,4.0,Saranac Pumpkin Ale,5.4,25608
817498,99,Matt Brewing Company,1088611892,3.0,2.5,3.5,cbl2,Black & Tan,3.0,3.0,Saranac Black & Tan,5.4,906
533133,137,Sea Dog Brewing Company,1267117311,3.5,2.5,3.0,bishopdc0,Fruit / Vegetable Beer,3.0,2.0,Sea Dog Blue Paw Wheat Ale,4.6,345
114876,76,Hacker-Pschorr Bräu GmbH,1210053063,5.0,4.0,4.0,lordsellers04,Hefeweizen,4.5,5.0,Hacker-Pschorr Hefe Weisse Natürtrub,5.5,772
946109,287,"Bell's Brewery, Inc.",1198623530,4.0,4.0,4.0,blakesell,Doppelbock,4.0,3.5,Bell's Consecrator Doppelbock,8.0,2732
1432388,169,Stella Artois,1190515255,2.5,2.5,3.0,domtronzero,Euro Pale Lager,3.0,2.0,Stella Artois,5.0,449
240757,48,Brouwerij Van Steenberge N.V.,1066930251,4.0,4.5,4.5,WVbeergeek,Belgian IPA,4.5,5.0,Piraat Ale,10.5,156
725232,10607,Sixpoint Brewery,1210626735,4.5,5.0,4.0,JoeyBeerBelly,American Porter,4.5,5.0,Gorilla Warfare Coffee Porter,7.5,39930
1028430,103,"Middle Ages Brewing Co., Ltd.",1067470535,4.0,4.0,3.5,feloniousmonk,American Amber / Red Ale,3.5,4.0,Grail Ale,5.0,330
1069371,2385,Lighthouse Brewing Company,1147053012,3.5,3.0,4.5,Orrshow,Irish Dry Stout,3.5,4.0,Keepers Stout,5.1,5991
1280919,335,New Holland Brewing Company,1275628478,4.0,4.0,4.5,OttoBomb,American IPA,3.5,4.0,New Holland Mad Hatter India Pale Ale,5.25,2904
14072,860,The Vermont Pub & Brewery,1059697713,2.0,4.0,3.0,kaszeta,Fruit / Vegetable Beer,3.0,2.5,Forbidden Fruit,6.5,2740
632672,1133,Capitol City Brewing,1075911110,3.5,3.5,3.5,frank4sail,American Porter,4.0,4.0,Capital City Prohibition Porter,6.0,15586
125188,641,Brouwerij Verhaeghe,1241845662,3.5,4.5,4.0,alovesupreme,Flanders Red Ale,4.0,3.5,Vichtenaar,5.1,10643
534384,401,Baltika Breweries,1125095307,4.0,4.0,4.5,noelcb,Euro Strong Lager,4.0,4.5,Baltika #9 Extra (Strong),8.0,1967
500134,132,Rogue Ales,1302235390,4.0,4.0,4.0,acbpharm,American Barleywine,4.0,4.0,XS Old Crustacean,11.5,2965
1151294,454,Arcadia Brewing Company,1171497625,4.5,4.0,4.5,beerphan,Russian Imperial Stout,4.5,4.5,Arcadia Imperial Stout,8.4,6407
1406685,1307,Climax Brewing Company,1262178187,4.0,4.0,4.5,Soonami,American IPA,4.0,4.5,India Pale Ale,6.0,4361
1379655,180,Brouwerij Huyghe,1264047916,2.5,4.0,4.0,TheMadJack,Belgian Strong Dark Ale,3.5,3.0,Delirium Noël,10.0,2347
169634,610,Bear Republic Brewing Co.,1229015213,4.0,4.0,4.0,armock,American Pale Ale (APA),4.0,4.0,XP Pale Ale,5.5,1657
840399,5316,Full Sail Brewery & Tasting Room & Pub,1178891500,3.5,3.5,4.0,macster,American Pale Ale (APA),3.0,3.5,Full Sail Pale Ale,5.4,214
906019,142,Spaten-Franziskaner-Bräu,1262638341,3.0,4.0,3.5,Patrick999,Munich Helles Lager,3.5,3.0,Spaten Münchner Hell (Premium Lager),5.2,1944
1333050,26,Three Floyds Brewing Co. & Brewpub,1320860990,3.5,4.5,3.5,hombrepalo,Russian Imperial Stout,2.5,3.5,Vanilla Bean Aged Dark Lord,13.0,42349
1149716,2391,Cascade Brewing / Raccoon Lodge & Brewpub,1229028654,3.5,3.5,3.5,ccrida,American IPA,3.5,3.0,Raccoon Lodge IPA,5.8,17616
1220117,4,Allagash Brewing Company,1320845868,4.5,4.0,5.0,Cadebro,Belgian Strong Dark Ale,4.5,4.0,Allagash Black - Bourbon Barrel Aged,10.0,48279
1079910,119,Otter Creek Brewing / Wolaver's,1239645797,3.0,3.0,3.5,youbrewidrink,American Brown Ale,3.5,3.5,Otter Creek Mud Bock Spring Ale,5.7,430
915833,12578,Purrumbete Brewing Company,1135765294,4.0,4.0,3.5,Bitterman,American Amber / Red Ale,3.0,4.5,Red Duck Amber Ale,4.8,27329
457111,1358,Especialidades Cerveceras S.A. de C.V.,1109469916,4.0,4.5,4.0,LuckySevens82,Belgian Strong Dark Ale,4.0,4.5,Casta Castaña,8.5,22264
1138296,863,Russian River Brewing Company,1285615410,4.0,4.0,4.0,wedgie9,American IPA,4.0,4.0,Blind Pig IPA,6.1,22790
526993,283,Brouwerij Liefmans,1206134766,3.5,4.0,4.0,thierrynantes,Tripel,3.5,3.5,Abdis Tripel,8.2,29124
840995,5316,Full Sail Brewery & Tasting Room & Pub,1296001890,5.0,3.5,4.0,CHILLINDYLAN,American Pale Lager,4.5,4.0,Session Lager,5.1,23713
1577545,16759,Southern Star Brewing Company,1208017776,4.0,5.0,4.0,BeerZack,American Pale Ale (APA),3.5,3.5,Pine Belt Pale Ale,6.5,42075
237828,14598,Dead Frog Brewing,1296873240,4.0,3.0,3.5,TheJollyHop,American IPA,4.0,3.5,Citra IPA,6.5,65770
1127142,105,Miller Brewing Co.,1043775860,4.0,4.0,4.5,LarryKemp,American Adjunct Lager,4.0,4.0,Miller Genuine Draft,4.66,2280
124692,273,SweetWater Brewing Company,1258871906,3.5,3.5,4.0,DoubleJ,American Amber / Red Ale,3.5,3.5,Sweetwater Dank Tank Wet Dream,7.5,53039
449335,590,New Glarus Brewing Company,1244284779,4.5,4.0,4.5,nrbw23,English Barleywine,4.0,4.0,Unplugged Iced Barleywine,13.5,47733
774020,42,Brewery Ommegang,1281334135,4.5,3.0,4.0,thasnazzle,Saison / Farmhouse Ale,4.0,4.5,Hennepin (Farmhouse Saison),7.7,141
717104,811,Highland Brewing,1277421799,4.0,3.5,4.0,tempest,American IPA,4.0,3.5,Highland Kashmir IPA,5.6,6372
662556,188,The Caledonian Brewing Company,1096166298,4.5,3.5,4.0,CAMRAhardliner,English India Pale Ale (IPA),4.5,4.5,Deuchars IPA,4.4,2389
1152017,454,Arcadia Brewing Company,1315425436,4.0,4.0,3.5,JohnnyChicago,American Pale Wheat Ale,3.5,3.5,Arcadia Whitsun Ale,6.2,1834
42196,1315,Klosterbrauerei Weltenburg,1169004684,3.5,3.5,3.0,plaid75,Doppelbock,4.0,4.0,Weltenburger Kloster Asam-Bock,6.9,3606
97435,140,Sierra Nevada Brewing Co.,1320947802,4.0,4.5,4.0,joek440,American IPA,3.5,4.5,Northern Hemisphere Harvest Wet Hop Ale,6.7,6549
251898,1141,Brasserie Dieu Du Ciel,1275280148,5.0,4.5,4.5,rye726,Quadrupel (Quad),4.5,4.0,Rigor Mortis ABT,10.5,15760
1185013,10099,Dogfish Head Brewery,1193798426,4.5,4.0,3.5,Dertbert,Pumpkin Ale,4.5,4.5,Punkin Ale,7.0,6260
152129,3818,Southern Tier Brewing Company,1222796471,3.5,2.5,3.0,kmeves,American Pale Ale (APA),3.0,3.0,Phin & Matt's Extraordinary Ale,5.4,20536
701826,923,Ska Brewing Co.,1202662817,4.0,3.5,5.0,msubulldog25,Baltic Porter,3.5,4.0,Nefarious Ten Pin Imperial Porter,8.0,16329
823033,1251,Woodstock Inn Brewery,1210142264,3.5,3.5,3.5,lpayette,Winter Warmer,3.5,4.0,Wassail Ale,8.0,4966
460853,12516,Thirsty Dog Brewing Company,1181587652,4.0,4.0,3.5,Reed415,American Amber / Red Ale,4.0,3.5,Hoppus Maximus,5.0,27842
136838,5318,Port Brewing Company / Pizza Port,1307403533,4.5,3.5,3.5,soze47,American Double / Imperial Stout,4.0,4.5,Night Rider,10.0,27434
233,1075,Caldera Brewing Company,1153680639,4.5,3.5,4.5,Gavage,American Porter,4.5,4.0,Pilot Rock Porter,5.8,10788
156575,3818,Southern Tier Brewing Company,1264203442,4.0,4.0,4.0,albern,American Double / Imperial Pilsner,4.0,4.5,Krampus (Imperial Helles Lager),9.0,43738
747275,16315,BrewDog,1309126565,3.0,3.5,3.5,Klym,Baltic Porter,3.5,3.0,Alice Porter,6.2,65902
143220,17981,Cigar City Brewing,1310228328,4.0,3.0,4.0,Tucquan,American Brown Ale,4.0,4.5,Maduro Oatmeal Brown Ale,5.5,47731
237827,9863,Brewsters Brewing Company & Restaurant - Eleventh Avenue,1301019634,4.0,3.5,4.0,wordemupg,Czech Pilsener,4.0,4.0,Czech Pilsner,5.0,29798
863690,9790,The Duck-Rabbit Craft Brewery,1246462442,4.0,2.5,4.0,mikereaser,American Porter,4.0,3.5,Duck-Rabbit Porter,5.7,19736
1250110,6143,Private Landbrauerei Scheuerer,1287706429,4.0,3.5,4.0,Beejay,Dunkelweizen,4.0,3.5,Moosbacher Schwarze Weisse,5.0,30173
610924,10046,Left Coast Brewing Company,1099332653,4.0,4.0,4.0,bigbelcher,Hefeweizen,3.5,4.0,Left Coast Hefe,5.2,19446
749283,16315,BrewDog,1303956370,4.0,4.5,4.0,JoeAmerican77,American Double / Imperial IPA,4.0,3.5,I Hardcore You,9.5,61128
782297,13014,Surly Brewing Company,1304803284,4.0,3.0,4.0,PhatAtUT,American IPA,5.0,4.0,Furious,6.2,28203
1205196,21193,Mother Earth Brewing,1303514031,3.5,3.5,4.5,n2185,Munich Dunkel Lager,3.5,4.0,Dark Cloud,5.1,53902
686212,1304,Pelican Pub & Brewery,1320641850,4.5,4.0,4.5,draheim,Saison / Farmhouse Ale,4.5,4.5,Saison Du Pelican,6.0,35706
1108031,890,Allgäuer Brauhaus AG,1200860780,4.5,4.0,4.0,Dogshirt,German Pilsener,4.0,4.0,Allgäuer Teutsch Pils,4.8,9665
632575,1112,Little Apple Brewing Company,1034067660,4.5,4.0,3.5,marc77,Hefeweizen,4.0,3.5,Bavarian Heiferweizen,,6507
1228517,301,Sociedade Central de Cervejas,1230963124,3.5,4.0,2.5,tigg924,Euro Dark Lager,3.0,3.5,Bohemia,6.2,7078
919145,160,Wychwood Brewery Company Ltd,1221588002,3.5,4.0,3.5,cbn,Winter Warmer,3.5,3.0,Bah Humbug,5.0,14943
1416100,139,Shipyard Brewing Co.,1215281284,2.0,3.0,4.0,WVbeergeek,English India Pale Ale (IPA),2.5,2.0,Brewer's Choice Special Ale 2008 (Royal IPA),6.5,40704
1216350,1344,Cricket Hill Brewing Co.,1309588667,3.5,3.5,4.0,9InchNails,American Pale Ale (APA),3.5,3.5,American Ale,5.0,5845
1265197,112,North Coast Brewing Co.,1293444565,4.5,4.0,4.5,brendanbeer,Russian Imperial Stout,4.0,5.0,Old Rasputin Russian Imperial Stout,9.0,412
1369975,220,Lagunitas Brewing Company,1177555411,5.0,4.5,4.5,tavernjef,American Amber / Red Ale,4.5,4.5,Lagunitas Lucky 13 Mondo Large Red Ale,8.9,35397
433326,410,Pittsburgh Brewing Co.,1121050457,2.5,2.0,2.5,ElGordo,American Adjunct Lager,2.0,2.0,Iron City Beer,4.5,2680
1525536,45,Brooklyn Brewery,1244436217,4.5,4.0,3.0,jpro,English India Pale Ale (IPA),3.0,3.5,Brooklyn East India Pale Ale,6.8,147
428590,156,Tommyknocker Brewery,1295570932,2.5,3.5,3.5,stephadelphia,American Porter,2.5,3.0,Cocoa Porter Winter Warmer,5.7,33639
1211396,898,Heavy Seas Beer,1320884922,4.0,4.0,4.0,warnerry,Pumpkin Ale,3.5,4.0,Heavy Seas - The Great'er Pumpkin,9.0,60505
1146243,71,Fuller Smith & Turner PLC,1035874290,4.0,4.0,4.0,bewareOFpenguin,English Pale Ale,4.0,4.0,Fuller's London Pride,4.7,222
874473,147,Stone Brewing Co.,1204588123,3.5,5.0,4.5,beertattoo,American Double / Imperial IPA,5.0,5.0,Stone Ruination IPA,7.7,4083
1428958,168,"M&#283;&#357;anský Pivovar Havlí&#269;k&#367;v Brod, A.S.",1122914282,3.5,3.0,4.0,Vancer,Euro Dark Lager,2.5,3.5,Lev Black Lion,4.5,9395
200496,192,New Belgium Brewing,1174699716,3.5,3.5,4.0,arizcards,Extra Special / Strong Bitter (ESB),4.0,3.5,2° Below Winter Ale,6.6,26542
1008370,514,Jopen Bier BV Haarlem,1237235412,4.0,3.5,3.5,wl0307,Herbed / Spiced Beer,4.0,4.0,Jopen Adriaan,5.0,14334
1473924,354,Carolina Beer Company,1174194083,3.5,3.5,3.0,atsprings,Irish Red Ale,4.0,3.5,Cottonwood Irish Style Red Ale,5.2,13634
303464,35,Boston Beer Company (Samuel Adams),1299775788,3.0,4.0,2.0,KajII,Fruit / Vegetable Beer,2.0,2.5,Samuel Adams Cherry Wheat,5.3,108
905484,75,Grupo Modelo S.A. de C.V.,1058756310,2.0,1.0,2.5,elmocoso,American Adjunct Lager,2.0,2.0,Corona Extra,4.6,232
1081746,611,Wagner Valley Brewery,1076540869,4.0,3.5,4.0,longpondbeerman,American IPA,4.0,4.0,India Pale Ale,6.0,6747
555595,467,Summit Brewing Company,1070061476,4.0,4.0,3.5,Morris729,English Pale Ale,4.0,4.0,Summit Extra Pale Ale,5.3,1374
1185427,10099,Dogfish Head Brewery,1129258668,5.0,4.5,4.5,magicgnome,Pumpkin Ale,4.0,5.0,Punkin Ale,7.0,6260
323081,447,Pabst Brewing Company,1148092349,2.5,1.5,3.0,brewdlyhooked13,Light Lager,3.5,3.0,Jacob Best Light,3.8,29172
617413,10097,Harpoon Brewery,1299296248,3.5,4.0,4.0,jwayne18,American Double / Imperial IPA,3.5,3.5,Harpoon Leviathan - Imperial IPA,10.0,44755
1112209,141,Smuttynose Brewing Company,1316909568,4.0,3.5,3.5,Beer4Baltimore,Saison / Farmhouse Ale,4.5,4.0,Smuttynose Farmhouse Ale (Big Beer Series),9.3,28305
972397,74,Gritty McDuff's Brewing Company,1205893063,4.0,4.0,3.5,guinness33,English Bitter,3.0,4.0,Gritty McDuff's Best Bitter,5.0,231
110426,16068,Oakshire Brewing,1262924994,3.5,4.0,3.5,goatgoat,Winter Warmer,3.0,3.5,Ill-Tempered Gnome,6.8,53716
1423672,385,Midnight Sun Brewing Co.,1315625842,4.0,4.0,4.0,vande,American Black Ale,4.0,4.0,Oak Aged Specialty Beer XXX,8.5,53707
174832,94,Long Trail Brewing Co.,1263344284,4.0,4.0,4.5,gestyr,Scottish Ale,3.5,4.0,Hibernator,5.6,271
1238238,14457,The Macquarie Hotel (Schwartz Brewery),1256087043,4.0,4.0,3.5,laituegonflable,American Pale Ale (APA),2.5,4.0,Schwartz Brewery Pale Ale,5.0,32466
165275,610,Bear Republic Brewing Co.,1237438486,4.5,4.0,4.0,MisterClean,Belgian IPA,3.5,4.0,Crazy Ivan,6.9,42412
1152165,454,Arcadia Brewing Company,1218566475,4.0,4.0,4.0,AlexJ,American Stout,4.0,4.0,Arcadia Cocoa Loco,7.0,35385
1305565,29,Anheuser-Busch,1268435043,1.0,1.0,1.5,Halcyondays,Light Lager,1.0,1.0,Budweiser Select 55,2.4,52480
69939,140,Sierra Nevada Brewing Co.,1267498928,5.0,4.0,3.5,kegger22,Hefeweizen,4.0,4.5,Sierra Nevada Kellerweis Hefeweizen,4.8,48434
9953,2647,Brasserie Britt de Bretagne,1241049465,4.0,4.0,4.5,brc,American Dark Wheat Ale,3.0,4.0,Gwiniz Du,5.4,17610
1155089,4045,Russell Brewing Company,1303019310,3.5,3.5,3.5,biboergosum,English Dark Mild Ale,3.5,3.5,Russell Cream Ale,5.0,9161
1362913,220,Lagunitas Brewing Company,1143417792,4.0,3.5,4.0,NEhophead,American Strong Ale,4.5,4.5,Lagunitas Imperial Red Ale,7.5,22387
1409470,664,Wells & Young's Ltd,1111714483,4.0,4.0,3.5,Billolick,Milk / Sweet Stout,4.0,4.0,Young's Double Chocolate Stout,5.2,73
333815,619,Indian Wells Brewing Company,1247015558,3.5,2.5,2.0,Muchosnachos,Doppelbock,2.0,3.0,Lobotomy Bock,10.5,19957
648011,30,Avery Brewing Company,1077158428,4.0,4.0,4.0,RoyalT,Extra Special / Strong Bitter (ESB),4.0,4.0,14'ER ESB,5.13,67
1429398,2710,BJ's Chicago Pizza & Brewery Inc.,1262031899,4.0,4.0,4.0,baos,American Porter,3.0,4.5,BJ's P.M. Porter,5.7,6613
267353,68,Flying Dog Brewery,1209862848,4.0,3.5,4.0,TerryW,American Pale Ale (APA),4.0,4.0,Doggie Style Classic Pale Ale,5.5,1213
1285823,335,New Holland Brewing Company,1157421073,4.0,4.0,4.0,objectivemonkey,American Stout,4.5,4.5,New Holland Dragon's Milk Oak Barrel Ale,10.0,5428
1015227,1416,Uinta Brewing Company,1180625916,4.0,4.0,4.0,barleywinebrewer,American Barleywine,3.5,3.5,Anniversary Barley Wine,10.4,3840
179461,396,AleSmith Brewing Company,1146277347,4.0,4.0,4.0,HimerMan,Extra Special / Strong Bitter (ESB),3.5,4.0,Anvil Ale ESB,5.5,2872
1495917,3842,Lion Breweries,1091550829,3.0,3.0,3.0,Gusler,German Pilsener,3.0,3.0,Lion Pils,5.2,10155
1160991,5504,BOSS Browar Witnica S.A.,1128550779,5.0,3.0,3.0,shbobdb,Baltic Porter,3.5,3.5,Black Boss Porter,9.4,17055
702962,2014,Great Western Brewing,1148353994,2.5,2.0,3.5,Noxious26,American Adjunct Lager,3.5,2.5,Great Western Premium Honey Wheat,5.0,19746
504908,132,Rogue Ales,1226289465,3.0,4.0,5.0,jujubeast6000,American Double / Imperial Pilsner,3.0,3.5,Morimoto Imperial Pilsner,8.8,12690
107596,5059,Pictish Brewing Company,1275324435,4.0,3.5,3.5,wl0307,English Bitter,4.0,4.0,Winter Solstice,4.7,15155
1398365,22951,Clown Shoes,1299363919,5.0,4.5,4.5,BeerMePlze,American Black Ale,4.5,5.0,Hoppy Feet,7.0,55019
522769,113,Samuel Smith Old Brewery (Tadcaster),1291685161,3.5,4.0,4.0,brentk56,Fruit / Vegetable Beer,4.0,3.5,Samuel Smith's Organic Strawberry Fruit Beer,5.2,47486
711496,1471,Dark Horse Brewing Company,1233169662,3.5,4.5,3.5,akokandy,Doppelbock,3.5,4.0,Dark Horse Perkulator Coffee Dopplebock,7.5,39129
1111018,1499,Carolina Brewing Company,1124930923,4.5,3.5,3.5,MuddyFeet,American IPA,4.0,3.5,Carolina India Pale Ale,5.4,23738
640587,30,Avery Brewing Company,1240018898,3.0,3.0,3.0,FrognutUnl,Quadrupel (Quad),3.5,3.0,The Reverend,10.0,2014
1109160,23495,Professor Fritz Briem,1267752018,3.0,4.0,2.0,markbatonrouge,Scottish Gruit / Ancient Herbed Ale,4.5,3.5,Professor Fritz Briem 13th Century Grut Bier,4.6,44016
1047458,710,Jacob Leinenkugel Brewing Company,1237060587,4.0,3.5,4.0,tmoneyba,Bock,3.5,3.5,1888 Bock,5.1,46550
931869,287,"Bell's Brewery, Inc.",1209422704,5.0,4.5,4.0,MiguelMandingo,American Double / Imperial IPA,4.0,4.5,Bell's Hopslam Ale,10.0,17112
1431761,169,Stella Artois,1293844332,2.5,2.0,4.0,beershrine,Euro Pale Lager,3.0,2.5,Stella Artois,5.0,449
