Unnamed: 0,brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
1227059,268,Brouwerij Straffe Hendrik / Huisbrouwerij De Halve Maan,1299371392,4.5,4.0,4.0,ElijahCSkuggs,Tripel,4.5,4.5,Straffe Hendrik Brugse Tripel Bier 9°,9.0,47909
1031716,39,Privatbrauerei Franz Inselkammer KG / Brauerei Aying,1296150151,4.5,4.0,4.0,Someguy1989,Doppelbock,4.0,4.5,Ayinger Celebrator Doppelbock,6.7,131
1245134,209,Guinness Ltd.,1309796385,4.5,4.5,4.0,HaysAmerica,Foreign / Export Stout,4.5,4.5,Guinness Foreign Extra Stout,7.5,752
256581,3042,BJ's Restaurant & Brewhouse,1191610879,4.0,4.0,4.0,Dogbrick,American Double / Imperial Stout,4.0,3.5,Tatonka Stout,8.5,24483
146050,3818,Southern Tier Brewing Company,1326031583,4.5,4.0,4.5,bigfnjoe,Pumpkin Ale,4.0,4.0,Oak Aged Pumking,8.6,76348
1149995,2391,Cascade Brewing / Raccoon Lodge & Brewpub,1262977708,4.5,4.5,4.5,grub,American Wild Ale,4.0,4.0,Cascade Cuvée Du Jongleur,8.41,45635
1074508,2656,Browary Warka Sp. z o.o.,1169256252,4.0,4.0,3.5,shamus,Euro Strong Lager,4.0,4.0,Warka Strong,7.0,24179
537764,2372,Terrapin Beer Company,1266896290,3.5,3.0,4.0,chcfan,American IPA,3.5,3.5,Terrapin Hopsecutioner,7.3,53886
206996,192,New Belgium Brewing,1297652763,4.5,4.5,3.5,tito42,Tripel,4.0,4.5,Trippel Belgian Style Ale,7.8,1054
790905,16963,Marble Brewery,1295921331,4.0,3.5,4.5,bbeane,American IPA,3.5,4.0,Marble IPA,6.2,43181
711610,1471,Dark Horse Brewing Company,1313284036,3.0,2.5,3.5,falloutsnow,Doppelbock,4.0,3.0,Dark Horse Perkulator Coffee Dopplebock,7.5,39129
894594,147,Stone Brewing Co.,1239714951,4.5,5.0,4.0,youngblood,American Strong Ale,4.5,5.0,Oaked Arrogant Bastard Ale,7.2,8951
547245,583,Saint Louis Brewery / Schlafly Tap Room,1254448445,4.0,3.5,3.5,scooter231,Fruit / Vegetable Beer,2.5,3.5,Schlafly Raspberry Hefeweizen,3.9,4616
671666,651,Ithaca Beer Company,1290120636,4.5,4.0,3.5,klikger,American IPA,3.5,4.5,Super Friends IPA,6.0,60670
1064290,4909,Gasthaus & Gosebrauerei Bayerischer Bahnhof,1242288147,4.0,4.0,4.5,rtepiak,Berliner Weissbier,4.0,4.0,Berliner Style Weisse,3.0,37039
866479,127,Portland Brewing Company,1080630057,4.0,4.0,4.0,Zorro,Tripel,4.5,3.5,MacTarnahan's Gran Luxe Tripel Ale,9.3,10309
1527310,45,Brooklyn Brewery,1173147965,4.5,4.0,3.5,Derek,American Amber / Red Lager,4.5,4.5,Brooklyn Lager,5.2,148
1173098,10099,Dogfish Head Brewery,1318387833,4.5,4.5,4.5,Immortale25,American Double / Imperial IPA,4.5,5.0,90 Minute IPA,9.0,2093
347681,23222,Toppling Goliath Brewing Company,1321473043,4.0,4.0,4.5,Pintofbrown,American Porter,4.5,4.0,Robusto Porter,5.8,75325
1166583,10099,Dogfish Head Brewery,1320029521,5.0,5.0,5.0,jtierney89,American Double / Imperial IPA,5.0,5.0,Burton Baton,10.0,18862
1356598,220,Lagunitas Brewing Company,1312592464,4.5,4.0,3.5,DrDemento456,American Strong Ale,4.5,4.5,Lucky 13.alt,8.9,70309
1266059,112,North Coast Brewing Co.,1279838194,3.5,4.0,3.5,mithrascruor,Saison / Farmhouse Ale,3.5,3.5,Le Merle,7.9,37112
453945,590,New Glarus Brewing Company,1293831188,3.5,3.5,4.0,gatornation,Quadrupel (Quad),3.5,3.5,Unplugged Abt,9.75,60675
741828,266,Mad River Brewing Company,1212548506,4.5,4.0,4.5,nsmartell,American Stout,4.0,4.5,Steelhead Extra Stout,6.6,1443
1037664,100,McNeill's Brewery,1170729196,4.0,3.5,4.0,bjohnson,Extra Special / Strong Bitter (ESB),3.5,3.5,McNeill's Duck's Breath Bitter,5.5,323
235377,1628,Southampton Publick House,1281368256,3.5,3.5,4.0,mgbickel,American IPA,3.0,3.5,Southampton IPA,6.5,8312
644283,30,Avery Brewing Company,1299202153,3.0,4.0,4.0,justintcoons,English Barleywine,3.0,3.5,Samael's Ale,16.45,24357
329115,786,Stevens Point Brewery,1238343807,3.5,3.0,3.5,slyke,American Amber / Red Lager,3.5,3.5,Point Classic Amber,4.7,3921
482551,388,Brasserie Cantillon,1265615483,4.5,4.0,4.0,womencantsail,Gueuze,4.0,4.5,Cantillon 50 Degrees North-4 Degrees East,7.0,40341
1094464,8546,Daniel Thwaites Brewery PLC,1216887094,3.5,3.0,3.5,JohnfromDublin,Extra Special / Strong Bitter (ESB),3.5,3.5,Lancaster Bomber,4.4,15057
1293501,565,Michigan Brewing Company,1204495921,3.5,4.0,4.5,kirok1999,American IPA,4.0,3.5,Michigan Brewing High Seas India Pale Ale,7.2,1505
1150308,2391,Cascade Brewing / Raccoon Lodge & Brewpub,1318130835,4.0,4.0,4.0,draheim,American IPA,4.0,4.0,Test Drive IPA,5.7,72843
38337,1417,Black Sheep Brewery PLC,1215649497,4.0,4.0,4.5,SeanRedd,English Pale Ale,4.0,4.0,Black Sheep Ale (Special),4.4,4904
1576349,4701,Yukon Brewing Company,1320275762,4.0,4.0,4.0,biboergosum,Herbed / Spiced Beer,3.5,4.0,Yukon Birch Beer,5.0,74453
1459287,2681,Oskar Blues Grill & Brew,1137258289,4.5,4.0,3.5,jakester,Scotch Ale / Wee Heavy,4.0,4.0,Old Chub - Scottish Style Ale,8.0,14712
68377,339,Flying Fish Brewing Company,1076636016,4.0,3.5,3.5,ElGuapo,Fruit / Vegetable Beer,4.0,4.0,LoveFish,7.3,8581
717760,566,Krombacher Brauerei,1281367038,2.5,2.5,3.0,PhillipJFry,German Pilsener,2.5,2.0,Krombacher Pils,4.8,1499
1414323,139,Shipyard Brewing Co.,1321897333,3.5,3.5,3.5,rarbring,English Porter,4.0,3.5,Longfellow Winter Ale,5.9,290
1226587,347,Bar Harbor Brewing Company,1316802226,3.5,3.5,3.5,Knapp85,English Dark Mild Ale,3.5,4.0,Harbor Lighthouse Ale,3.2,3340
548756,583,Saint Louis Brewery / Schlafly Tap Room,1275251055,3.5,3.5,4.0,scruffwhor,German Pilsener,3.0,3.0,Schlafly Pilsner,4.8,6744
107636,22150,Stillwater Artisanal Ales,1311824106,3.5,3.0,4.0,Reaper16,Saison / Farmhouse Ale,3.5,3.5,A Saison Darkly (Import Series Vol. #2),8.0,63491
207512,192,New Belgium Brewing,1116554167,4.0,4.0,3.5,OatherS,Tripel,4.0,4.0,Trippel Belgian Style Ale,7.8,1054
46976,13905,Brasserie Dunham,1235181830,3.5,4.0,4.0,papat444,Scotch Ale / Wee Heavy,3.5,3.5,McDanny's Scotch Ale,8.1,48066
424728,697,Kiuchi Brewery,1251335131,2.5,3.0,3.5,kingcrowing,Belgian Strong Pale Ale,3.0,2.5,Hitachino Nest Red Rice Ale,7.0,4770
353034,306,Coors Brewing Company,1212352520,3.5,3.5,3.0,bacabuck,Witbier,3.0,3.5,Blue Moon Belgian White,5.4,1212
393692,3,Abita Brewing Co.,1279646757,3.0,3.5,3.5,Mosstrooper,Vienna Lager,3.5,3.0,Amber,4.5,5
494740,132,Rogue Ales,1047225178,4.0,4.5,4.5,philipt,Russian Imperial Stout,4.0,4.0,Imperial Stout,11.0,356
843690,72,Weisses Bräuhaus G. Schneider & Sohn GmbH,1175903735,4.5,4.0,4.0,fingolfin72,Hefeweizen,4.0,4.5,Schneider Weisse Original,5.4,3280
867872,147,Stone Brewing Co.,1234326634,4.0,4.0,4.0,tigg924,American Strong Ale,3.5,4.0,Arrogant Bastard Ale,7.2,92
1571013,342,The Caledonian Brewery Company Limited,1150252719,4.0,4.0,3.5,guitarmage,English Brown Ale,3.0,3.0,Newcastle Brown Ale,4.7,639
156822,3818,Southern Tier Brewing Company,1302474157,4.0,3.0,4.0,brian44556,American Double / Imperial Pilsner,4.0,4.0,Krampus (Imperial Helles Lager),9.0,43738
455318,590,New Glarus Brewing Company,1290228503,4.5,4.5,4.5,mikesgroove,English Brown Ale,4.5,4.5,Fat Squirrel Ale,5.8,9900
443232,1675,Birrificio Le Baladin,1256688819,4.5,4.5,4.0,becktone,Herbed / Spiced Beer,4.5,5.0,Baladin Nora,6.8,4773
567566,10897,Carlsberg Sverige AB,1167437641,4.5,4.0,4.0,jamie2dope,Baltic Porter,4.0,4.0,"Carnegie Porter 5,5%",5.5,755
1217939,4,Allagash Brewing Company,1065952691,4.5,4.0,4.0,HossMcGraw,Witbier,4.5,4.5,Allagash White,5.2,59
330249,709,Slavutych Brewery,1283138240,1.5,2.5,3.0,Georgiabeer,Euro Pale Lager,2.0,1.5,Slavutych Pivo (Slavutich Premium),5.0,2917
1357828,220,Lagunitas Brewing Company,1163644737,4.0,4.5,4.0,vanrassel,Czech Pilsener,3.5,4.0,Lagunitas PILS (Czech Style Pilsner),6.2,19589
1378562,180,Brouwerij Huyghe,1297008360,3.0,5.0,3.5,kojevergas,Fruit / Vegetable Beer,2.5,3.5,Van Diest Früli Strawberry Beer,4.1,12738
1272594,484,Gray's Brewing Company,1076863734,2.5,2.5,3.5,bditty187,American Pale Ale (APA),3.0,3.0,Bower City Pale Ale,5.7,3364
840924,5316,Full Sail Brewery & Tasting Room & Pub,1118722498,4.5,2.5,3.5,Thrasher,American Pale Lager,3.0,3.5,Session Lager,5.1,23713
819988,4378,Georgetown Brewing Company,1192034131,4.0,3.0,3.5,imacoug,Czech Pilsener,4.0,4.0,Roger's Pils,4.9,22799
418549,73,Great Lakes Brewing Company,1237615275,4.5,4.0,4.0,rockstarnati,Russian Imperial Stout,4.0,4.5,Great Lakes Blackout Stout,9.0,15813
52477,394,Stoudts Brewing Co.,1039417617,4.5,4.5,4.0,RBorsato,American Porter,4.5,4.5,Stoudt's Winter Ale (2008-2009),5.5,7063
1084138,636,Hanssens Artisanaal bvba,1308411048,4.5,5.0,4.5,cooch69,Gueuze,4.5,5.0,Oude Gueuze,6.0,1710
1019962,402,Old Dominion Brewing Company,1263501992,4.0,4.0,3.5,goldbot,Baltic Porter,3.5,4.0,Baltic Porter,7.0,45914
302230,35,Boston Beer Company (Samuel Adams),1181924289,4.0,2.5,4.0,pmcadamis,English Pale Ale,3.0,3.0,Samuel Adams Pale Ale,5.25,833
761892,8,Widmer Brothers Brewing Company,1314840736,3.5,4.5,4.0,JDizzle,American Pale Ale (APA),3.0,3.5,Drifter Pale Ale,5.7,46767
1170225,10099,Dogfish Head Brewery,1233099317,4.0,3.5,4.0,CoolJosh,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
1178026,10099,Dogfish Head Brewery,1240869454,4.0,4.5,4.0,Thorpe429,American Brown Ale,4.5,4.5,Indian Brown Ale,7.2,1161
250398,215,Bières de Chimay S.A.,1073097708,4.5,4.0,5.0,Dubblebock,Dubbel,4.0,4.0,Chimay Première (Red),7.0,672
1567460,5062,Meantime Brewing Company Limited,1322114576,3.5,4.0,3.5,BDTyre,Baltic Porter,4.0,4.0,Marks & Spencer Barrel Aged Greenwich Hospital Porter,8.0,75670
1433594,628,Hanseatische Getränke-Industrie (HGI) Holsten-Brauerei AG,1153753622,3.5,3.5,3.5,paterlodie,Hefeweizen,3.5,4.0,Duckstein Rotblondes Weizen,5.7,31872
1030740,39,Privatbrauerei Franz Inselkammer KG / Brauerei Aying,1181075418,4.0,4.5,4.0,RutgersBeerGuy,Doppelbock,4.0,4.5,Ayinger Celebrator Doppelbock,6.7,131
952245,1595,Cascade Brewery Company Ltd.,1117328388,3.5,3.0,3.0,Viggo,Foreign / Export Stout,3.5,3.5,Cascade Special Stout,5.8,15979
1238956,494,Malt Shovel Brewery,1071985354,2.0,2.5,3.5,JustLovinBeer,Czech Pilsener,2.0,2.5,James Squire Original Pilsener,5.0,2798
1135389,863,Russian River Brewing Company,1299464500,4.0,4.0,4.5,sentomaster,American Double / Imperial IPA,4.0,4.5,Pliny The Elder,8.0,7971
662825,188,The Caledonian Brewing Company,1189221335,4.0,3.0,3.0,JustinBathurst,Scottish Ale,3.0,3.5,Caledonian 80/-,4.1,602
774551,42,Brewery Ommegang,1221779625,5.0,5.0,5.0,billybob,Saison / Farmhouse Ale,5.0,5.0,Hennepin (Farmhouse Saison),7.7,141
1427817,16132,Green's Gluten Free Beers,1267742839,3.5,4.0,4.0,hdofu,Belgian Strong Pale Ale,3.5,3.0,Green's Quest,8.5,38298
1402865,18134,Redhook Ale Brewery,1108000967,3.5,3.5,4.0,iheartsheafstout,American Porter,3.5,3.5,Blackhook Porter,5.23,54
58516,16866,The Bruery,1255658209,4.5,4.5,4.0,TheKingsOfHop,Old Ale,4.5,5.0,Papier,14.5,49832
1290845,22399,Vanberg & DeWulf,1319593008,4.0,4.0,4.0,allforbetterbeer,Lambic - Unblended,4.0,4.0,Lambrucha,3.5,56855
308816,35,Boston Beer Company (Samuel Adams),1323890224,4.5,3.5,3.5,Rojopunk,Bock,4.0,4.0,The Vixen Chocolate Chili Bock,8.5,74579
847973,1587,Williamsburg Brewing Company,1048497226,2.5,3.0,3.0,Scooter77,Fruit / Vegetable Beer,2.5,2.5,Williamsburg Chocolate Cherry Stout,,9087
490495,132,Rogue Ales,1315210169,4.0,4.0,4.0,3Vandoo,American Pale Wheat Ale,3.5,3.5,Rogue Somer Orange Honey Ale,5.0,62475
1276832,506,Grolsch Bierbrouwerij N.V.,1212347934,3.0,3.0,3.5,jar2574,Euro Pale Lager,2.5,2.5,Grolsch Premium Lager,5.0,1426
477319,2980,Alameda Brewhouse,1093145580,4.0,3.0,3.0,HiroProtagonist,American Pale Wheat Ale,3.0,4.0,Wilshire Wheat Ale,5.0,19429
810790,99,Matt Brewing Company,1189077336,3.0,3.5,3.5,MTNboy,Kölsch,3.0,3.0,Saranac Kölsch,5.0,23154
657439,57,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",1151350404,3.5,3.0,3.5,WVbeergeek,Vienna Lager,3.0,3.0,Dos Equis Amber Lager,4.5,171
19807,1199,Founders Brewing Company,1300639502,4.0,4.5,4.0,codsmith,Russian Imperial Stout,4.5,4.5,Founders Imperial Stout,10.5,21822
647060,30,Avery Brewing Company,1226356904,4.0,3.5,3.0,denflyr,American IPA,3.5,3.5,India Pale Ale (IPA),6.5,2729
1295448,18006,Half Acre Beer Company,1296184948,4.0,4.0,5.0,ClarkPinnock,American IPA,4.5,4.0,Freedom Of '78,7.0,60826
278692,15280,Atwater Block Brewery,1190910407,2.5,3.0,3.0,ChainGangGuy,German Pilsener,2.0,2.5,Atwater Pilsner,,11457
1487613,23980,Yuengling Brewery ,1126837975,3.0,3.0,3.0,NYMETSSS,American Amber / Red Lager,3.0,3.0,Yuengling Traditional Lager,4.4,1351
951771,805,Brasserie Du Bocq,1217797112,4.0,4.0,4.0,philipquarles,Belgian Strong Pale Ale,3.5,4.0,Triple Moine / Deugniet,7.3,8751
573073,9897,Jolly Pumpkin Artisan Ales,1178604327,5.0,4.0,4.5,Phatz,Bière de Garde,4.5,4.5,Bière De Mars,7.0,25142
1405359,1853,Sly Fox Brewing Company,1257905305,3.5,3.5,3.5,kbnooshay,Märzen / Oktoberfest,3.5,4.0,Oktoberfest,5.8,20512
432534,1620,Dunedin Brewery,1089839017,3.5,3.0,3.5,GusterFan,English Brown Ale,3.5,4.0,Beach Tale Brown Ale,,5635
1576834,1460,King Brewing Company,1205009516,4.0,4.0,4.0,enfield249,Hefeweizen,3.5,4.0,King's Bavarian Weissbier,,31333
863601,9790,The Duck-Rabbit Craft Brewery,1305160335,3.5,3.0,4.0,HuskyinPDX,Baltic Porter,4.0,4.0,Duck-Rabbit Baltic Porter,9.0,32180
1025248,3760,Mill Street Brew Pub,1305931741,4.0,3.5,3.0,andrenaline,Herbed / Spiced Beer,3.5,3.5,Mill Street Ginger Beer,5.0,63133
319492,35,Boston Beer Company (Samuel Adams),1260071303,3.0,3.5,3.5,farrago,Bock,3.0,3.0,Samuel Adams Winter Lager,5.5,101
283626,35,Boston Beer Company (Samuel Adams),1274149043,3.0,3.0,3.0,bourbonbock,American Pale Wheat Ale,3.5,3.5,Samuel Adams Hefeweizen,5.4,15216
1026701,103,"Middle Ages Brewing Co., Ltd.",1170374205,4.5,4.5,4.5,BeerNinja007,Russian Imperial Stout,4.0,4.5,Dragonslayer,9.5,2004
451590,590,New Glarus Brewing Company,1233287387,5.0,4.5,4.5,madtowndmb1,Fruit / Vegetable Beer,5.0,5.0,Wisconsin Belgian Red,4.0,1577
87995,140,Sierra Nevada Brewing Co.,1265611824,4.0,4.0,4.0,merryjoulton,Maibock / Helles Bock,4.0,4.0,Sierra Nevada Glissade Golden Bock,6.4,55243
597186,1549,Goose Island Beer Co.,1293774531,4.0,3.5,4.0,Mora2000,American Brown Ale,4.0,4.0,Christmas Ale,6.2,1999
732487,1170,Upland Brewing Company,1084070830,3.0,3.5,5.0,GreenWBush,English Barleywine,3.0,3.0,Winter Warmer,8.5,16171
1295445,18006,Half Acre Beer Company,1296945204,4.5,4.5,4.0,mikesgroove,American IPA,4.0,4.5,Freedom Of '78,7.0,60826
943902,287,"Bell's Brewery, Inc.",1316572391,4.0,4.5,4.0,Wadsey,Russian Imperial Stout,4.0,4.0,Bell's Expedition Stout,10.5,1444
993695,15237,De Struise Brouwers,1312166528,3.5,2.5,2.5,Wadsey,Flanders Oud Bruin,3.0,3.5,Aardmonnik - Earthmonk,8.0,34311
429729,156,Tommyknocker Brewery,1163044216,3.0,4.0,3.5,CWiggins,American Brown Ale,3.0,3.0,Maple Nut Brown Ale,4.5,117
1186035,10099,Dogfish Head Brewery,1285433537,3.5,4.0,4.0,gator0877,Pumpkin Ale,3.5,3.5,Punkin Ale,7.0,6260
908385,142,Spaten-Franziskaner-Bräu,1319855582,4.0,4.5,3.5,GarrettMD,Doppelbock,4.0,4.0,Spaten Optimator,7.6,99
1313158,1473,Richbrau Brewing Company,1195529553,2.0,2.5,3.5,stopbarking,American Pale Ale (APA),2.5,3.0,Old Nick Pale Ale,5.5,3937
666658,16098,Margaritaville Brewing Co.,1252873272,1.5,2.0,2.5,Amalak,American Adjunct Lager,1.5,1.5,Landshark Lager,4.7,34804
1488342,23980,Yuengling Brewery ,1234112327,3.5,2.5,3.0,craytonic,American Amber / Red Lager,2.5,2.5,Yuengling Traditional Lager,4.4,1351
961984,739,Brouwerij De Ranke,1265509453,3.5,4.0,3.5,weeare138,Saison / Farmhouse Ale,3.5,4.0,De Ranke H.O.P. Flower Power,6.0,55262
708746,1471,Dark Horse Brewing Company,1131648071,4.0,4.0,5.0,walleye,Milk / Sweet Stout,4.0,4.0,Dark Horse Too Cream Stout,8.0,6903
736233,256,Lost Coast Brewery and Cafe,1057757574,4.0,4.0,3.5,BierReise,English Brown Ale,3.5,4.0,Downtown Brown,5.0,717
1282521,335,New Holland Brewing Company,1319379468,1.0,1.5,3.0,davidthebruce,American Pale Ale (APA),1.0,1.0,Hopivore,6.0,62648
1250503,1480,Matilda Bay Brewing Co.,1130232973,4.0,4.0,4.5,joecast,Vienna Lager,4.0,4.0,Rooftop Red Lager,4.7,24030
1291173,15711,HaandBryggeriet,1324431561,4.0,4.0,3.5,Halcyondays,Old Ale,3.0,4.0,Nissefar,7.0,37296
821475,2671,Jasper Ridge Brewery,1154292902,4.0,4.0,4.0,walleye,Kölsch,4.0,4.0,Copper Kolsch,,30910
1523974,45,Brooklyn Brewery,1184293423,4.0,4.0,3.5,sleazo,English Pale Ale,4.5,4.0,Brooklyn Summer Ale,5.0,32631
1192278,10099,Dogfish Head Brewery,1092014880,4.0,4.0,4.0,Hibernator,American Double / Imperial IPA,4.5,4.5,120 Minute IPA,18.0,9086
997043,15237,De Struise Brouwers,1323649465,5.0,5.0,4.5,korguy123,Russian Imperial Stout,4.5,5.0,Black Damnation,13.0,48405
330052,1168,Barley John's Brew Pub,1306650005,4.5,5.0,4.5,BOLTZ7555,Baltic Porter,4.5,4.5,Dark Knight,12.0,11482
654602,136,Utah Brewers Cooperative,1216594927,4.0,3.5,4.0,tempest,American Porter,3.0,3.5,Wasatch Polygamy Porter,4.0,1683
178130,1475,Maumee Bay Brewing Company,1218851199,3.5,3.5,3.5,akorsak,Saison / Farmhouse Ale,4.0,3.5,Naked Saison,,44338
795737,187,Brouwerij Lindemans,1145333397,4.5,4.0,4.0,pjwilson,Gueuze,4.5,4.5,Lindemans Gueuze Cuvée René,5.0,6104
338449,16353,Hopworks Urban Brewery,1283054000,3.5,4.5,4.5,wagenvolks,American Amber / Red Ale,3.0,3.5,Rise Up Red,5.8,51064
201756,192,New Belgium Brewing,1298077500,2.0,2.0,2.0,BigB415,American Amber / Red Ale,2.0,2.0,Fat Tire Amber Ale,5.2,607
1065826,179,Snake River Brewing Company & Brewpub,1175820676,4.0,4.0,4.5,mountdew1,Foreign / Export Stout,4.0,4.0,Snake River Zonker Stout,6.0,632
423194,73,Great Lakes Brewing Company,1221013691,4.5,4.0,4.0,PatronWizard,American Porter,4.5,4.5,Great Lakes Edmund Fitzgerald Porter,5.8,226
1535292,1534,Brouwerij Het Anker,1264132275,3.5,3.0,4.0,Buttermaker,Belgian Strong Dark Ale,4.0,4.0,Gouden Carolus Noël / Christmas,10.0,7286
320560,665,Smithwick's Brewery / Irish Ale Breweries Ltd,1084503622,3.5,3.5,3.5,frank4sail,Irish Red Ale,3.5,3.5,Smithwick's Ale,4.5,1822
1499460,259,Brouwerij St. Bernardus NV,1196670264,4.0,3.5,3.5,Overlord,Quadrupel (Quad),3.5,3.5,St. Bernardus Abt 12,10.0,1708
1046203,3718,Microbrasserie du Lièvre,1115849728,2.0,1.5,2.5,waughbrew,Fruit / Vegetable Beer,2.5,2.0,La Carotte Du Lievre,5.0,18987
715328,811,Highland Brewing,1209329978,4.5,4.0,4.0,JoeyBeerBelly,American Stout,4.0,4.0,Highland Black Mocha Stout,5.6,6373
1544990,345,Victory Brewing Company,1279853224,4.0,4.0,4.0,Snamnoum,American IPA,4.5,4.0,HopDevil Ale,6.7,1005
506613,132,Rogue Ales,1148194482,3.0,3.5,3.5,Ahhdball,Fruit / Vegetable Beer,3.5,3.5,Morimoto Black Obi Soba Ale,4.8,31282
709551,1471,Dark Horse Brewing Company,1286324139,4.0,4.5,3.0,EwaldEichstaett,Smoked Beer,3.5,4.0,Dark Horse Fore Smoked Stout,8.0,7697
1071295,2137,Breckenridge Brewery,1295914227,1.5,2.0,3.5,FernMaster,Bock,2.5,1.5,Pandora's Bock,7.5,3835
1099843,418,Left Hand Brewing Company,1288042753,3.0,3.0,3.5,yeahnatenelson,Extra Special / Strong Bitter (ESB),4.0,3.5,Sawtooth Ale,5.3,1543
735956,256,Lost Coast Brewery and Cafe,1199036078,4.5,4.0,4.0,HumuloneRed,American Amber / Red Ale,4.0,4.5,Alleycat Amber,5.5,4923
561150,423,Boulevard Brewing Co.,1264198692,4.0,3.5,4.0,bump8628,Irish Red Ale,4.0,4.0,Irish Ale,5.8,3279
